Id,ActivityHour,weekday,hour,TotalIntensity,AverageIntensity
4319703577,2016-05-05T00:00:00,Thursday,0,0.0,0
4319703577,2016-05-05T01:00:00,Thursday,1,0.0,0
4319703577,2016-05-05T02:00:00,Thursday,2,0.0,0
4319703577,2016-05-05T03:00:00,Thursday,3,0.0,0
4319703577,2016-05-05T04:00:00,Thursday,4,0.0,0
4319703577,2016-05-05T23:00:00,Thursday,23,0.0,0
4319703577,2016-05-06T05:00:00,Friday,5,0.0,0
4319703577,2016-05-07T00:00:00,Saturday,0,0.0,0
4319703577,2016-05-07T02:00:00,Saturday,2,0.0,0
4319703577,2016-05-07T04:00:00,Saturday,4,0.0,0
4319703577,2016-05-07T07:00:00,Saturday,7,0.0,0
4319703577,2016-05-08T00:00:00,Sunday,0,0.0,0
4319703577,2016-05-08T01:00:00,Sunday,1,0.0,0
4319703577,2016-05-08T02:00:00,Sunday,2,0.0,0
4319703577,2016-05-08T03:00:00,Sunday,3,0.0,0
4319703577,2016-05-08T04:00:00,Sunday,4,0.0,0
4319703577,2016-05-08T06:00:00,Sunday,6,0.0,0
4319703577,2016-05-08T07:00:00,Sunday,7,0.0,0
4319703577,2016-05-08T08:00:00,Sunday,8,0.0,0
4319703577,2016-05-08T17:00:00,Sunday,17,0.0,0
4319703577,2016-05-08T18:00:00,Sunday,18,0.0,0
4319703577,2016-05-08T19:00:00,Sunday,19,0.0,0
4319703577,2016-05-08T23:00:00,Sunday,23,0.0,0
4319703577,2016-05-09T02:00:00,Monday,2,0.0,0
4319703577,2016-05-09T05:00:00,Monday,5,0.0,0
4319703577,2016-05-09T07:00:00,Monday,7,0.0,0
4319703577,2016-05-10T01:00:00,Tuesday,1,0.0,0
4319703577,2016-05-10T02:00:00,Tuesday,2,0.0,0
4319703577,2016-05-10T04:00:00,Tuesday,4,0.0,0
4319703577,2016-05-10T23:00:00,Tuesday,23,0.0,0
4319703577,2016-05-11T00:00:00,Wednesday,0,0.0,0
4319703577,2016-05-11T02:00:00,Wednesday,2,0.0,0
4319703577,2016-05-11T03:00:00,Wednesday,3,0.0,0
4319703577,2016-05-11T04:00:00,Wednesday,4,0.0,0
4319703577,2016-05-11T05:00:00,Wednesday,5,0.0,0
4319703577,2016-05-11T06:00:00,Wednesday,6,0.0,0
4319703577,2016-05-11T07:00:00,Wednesday,7,0.0,0
4319703577,2016-05-11T23:00:00,Wednesday,23,0.0,0
4319703577,2016-05-12T00:00:00,Thursday,0,0.0,0
4319703577,2016-05-12T01:00:00,Thursday,1,0.0,0
4388161847,2016-04-12T00:00:00,Tuesday,0,0.0,0
4388161847,2016-04-12T01:00:00,Tuesday,1,0.0,0
4388161847,2016-04-12T02:00:00,Tuesday,2,0.0,0
4388161847,2016-04-12T03:00:00,Tuesday,3,0.0,0
4388161847,2016-04-12T04:00:00,Tuesday,4,0.0,0
4388161847,2016-04-12T05:00:00,Tuesday,5,0.0,0
4388161847,2016-04-12T06:00:00,Tuesday,6,0.0,0
4388161847,2016-04-12T07:00:00,Tuesday,7,0.0,0
4388161847,2016-04-12T08:00:00,Tuesday,8,0.0,0
4388161847,2016-04-12T09:00:00,Tuesday,9,0.0,0
4388161847,2016-04-12T10:00:00,Tuesday,10,0.0,0
4388161847,2016-04-12T11:00:00,Tuesday,11,0.0,0
4388161847,2016-04-12T12:00:00,Tuesday,12,0.0,0
4388161847,2016-04-12T13:00:00,Tuesday,13,0.0,0
4388161847,2016-04-12T14:00:00,Tuesday,14,0.0,0
4388161847,2016-04-12T15:00:00,Tuesday,15,0.0,0
4388161847,2016-04-12T16:00:00,Tuesday,16,0.0,0
4388161847,2016-04-12T17:00:00,Tuesday,17,0.0,0
4388161847,2016-04-12T18:00:00,Tuesday,18,0.0,0
4388161847,2016-04-12T19:00:00,Tuesday,19,0.0,0
4388161847,2016-04-12T20:00:00,Tuesday,20,0.0,0
4388161847,2016-04-12T21:00:00,Tuesday,21,0.0,0
4388161847,2016-04-12T22:00:00,Tuesday,22,0.0,0
4388161847,2016-04-12T23:00:00,Tuesday,23,0.0,0
4388161847,2016-04-13T00:00:00,Wednesday,0,0.0,0
4388161847,2016-04-13T01:00:00,Wednesday,1,0.0,0
4388161847,2016-04-13T02:00:00,Wednesday,2,0.0,0
4388161847,2016-04-13T03:00:00,Wednesday,3,0.0,0
4388161847,2016-04-13T04:00:00,Wednesday,4,0.0,0
4388161847,2016-04-13T05:00:00,Wednesday,5,0.0,0
4388161847,2016-04-13T06:00:00,Wednesday,6,0.0,0
4388161847,2016-04-13T07:00:00,Wednesday,7,0.0,0
4388161847,2016-04-13T08:00:00,Wednesday,8,0.0,0
4388161847,2016-04-13T09:00:00,Wednesday,9,0.0,0
4388161847,2016-04-13T10:00:00,Wednesday,10,0.0,0
4388161847,2016-04-13T11:00:00,Wednesday,11,0.0,0
4388161847,2016-04-13T12:00:00,Wednesday,12,0.0,0
4388161847,2016-04-13T13:00:00,Wednesday,13,0.0,0
4388161847,2016-04-13T21:00:00,Wednesday,21,0.0,0
4388161847,2016-04-13T22:00:00,Wednesday,22,0.0,0
4388161847,2016-04-13T23:00:00,Wednesday,23,0.0,0
4388161847,2016-04-14T00:00:00,Thursday,0,0.0,0
4388161847,2016-04-14T01:00:00,Thursday,1,0.0,0
4388161847,2016-04-14T02:00:00,Thursday,2,0.0,0
4388161847,2016-04-14T03:00:00,Thursday,3,0.0,0
4388161847,2016-04-14T23:00:00,Thursday,23,0.0,0
4388161847,2016-04-15T00:00:00,Friday,0,0.0,0
4388161847,2016-04-15T01:00:00,Friday,1,0.0,0
4388161847,2016-04-15T02:00:00,Friday,2,0.0,0
4388161847,2016-04-16T00:00:00,Saturday,0,0.0,0
4388161847,2016-04-16T01:00:00,Saturday,1,0.0,0
4388161847,2016-04-16T02:00:00,Saturday,2,0.0,0
4388161847,2016-04-16T03:00:00,Saturday,3,0.0,0
4388161847,2016-04-16T05:00:00,Saturday,5,0.0,0
4388161847,2016-04-16T23:00:00,Saturday,23,0.0,0
4388161847,2016-04-17T00:00:00,Sunday,0,0.0,0
4388161847,2016-04-17T01:00:00,Sunday,1,0.0,0
4388161847,2016-04-17T03:00:00,Sunday,3,0.0,0
4388161847,2016-04-17T04:00:00,Sunday,4,0.0,0
4388161847,2016-04-17T23:00:00,Sunday,23,0.0,0
4388161847,2016-04-18T00:00:00,Monday,0,0.0,0
4388161847,2016-04-18T01:00:00,Monday,1,0.0,0
4388161847,2016-04-18T02:00:00,Monday,2,0.0,0
4388161847,2016-04-18T03:00:00,Monday,3,0.0,0
4388161847,2016-04-18T04:00:00,Monday,4,0.0,0
4388161847,2016-04-18T05:00:00,Monday,5,0.0,0
4388161847,2016-04-19T00:00:00,Tuesday,0,0.0,0
4388161847,2016-04-19T02:00:00,Tuesday,2,0.0,0
4388161847,2016-04-19T03:00:00,Tuesday,3,0.0,0
4388161847,2016-04-20T00:00:00,Wednesday,0,0.0,0
4388161847,2016-04-20T02:00:00,Wednesday,2,0.0,0
4388161847,2016-04-20T03:00:00,Wednesday,3,0.0,0
4388161847,2016-04-20T14:00:00,Wednesday,14,0.0,0
4388161847,2016-04-20T23:00:00,Wednesday,23,0.0,0
4388161847,2016-04-21T00:00:00,Thursday,0,0.0,0
4388161847,2016-04-21T03:00:00,Thursday,3,0.0,0
4388161847,2016-04-21T04:00:00,Thursday,4,0.0,0
4388161847,2016-04-21T22:00:00,Thursday,22,0.0,0
4388161847,2016-04-21T23:00:00,Thursday,23,0.0,0
4388161847,2016-04-22T00:00:00,Friday,0,0.0,0
4388161847,2016-04-22T01:00:00,Friday,1,0.0,0
4388161847,2016-04-22T02:00:00,Friday,2,0.0,0
4388161847,2016-04-22T03:00:00,Friday,3,0.0,0
4388161847,2016-04-22T04:00:00,Friday,4,0.0,0
4388161847,2016-04-22T05:00:00,Friday,5,0.0,0
4388161847,2016-04-22T21:00:00,Friday,21,0.0,0
4388161847,2016-04-23T01:00:00,Saturday,1,0.0,0
4388161847,2016-04-23T02:00:00,Saturday,2,0.0,0
4388161847,2016-04-23T04:00:00,Saturday,4,0.0,0
4388161847,2016-04-23T05:00:00,Saturday,5,0.0,0
4388161847,2016-04-24T02:00:00,Sunday,2,0.0,0
4388161847,2016-04-24T04:00:00,Sunday,4,0.0,0
4388161847,2016-04-24T09:00:00,Sunday,9,0.0,0
4388161847,2016-04-24T17:00:00,Sunday,17,0.0,0
4388161847,2016-04-24T22:00:00,Sunday,22,0.0,0
4388161847,2016-04-24T23:00:00,Sunday,23,0.0,0
4388161847,2016-04-25T00:00:00,Monday,0,0.0,0
4388161847,2016-04-25T01:00:00,Monday,1,0.0,0
4388161847,2016-04-25T02:00:00,Monday,2,0.0,0
4388161847,2016-04-25T03:00:00,Monday,3,0.0,0
4388161847,2016-04-25T04:00:00,Monday,4,0.0,0
4388161847,2016-04-26T00:00:00,Tuesday,0,0.0,0
4388161847,2016-04-26T01:00:00,Tuesday,1,0.0,0
4388161847,2016-04-27T04:00:00,Wednesday,4,0.0,0
4388161847,2016-04-28T00:00:00,Thursday,0,0.0,0
4388161847,2016-04-28T01:00:00,Thursday,1,0.0,0
4388161847,2016-04-28T03:00:00,Thursday,3,0.0,0
4388161847,2016-04-28T21:00:00,Thursday,21,0.0,0
4388161847,2016-04-28T22:00:00,Thursday,22,0.0,0
4388161847,2016-04-28T23:00:00,Thursday,23,0.0,0
4388161847,2016-04-29T00:00:00,Friday,0,0.0,0
4388161847,2016-04-29T01:00:00,Friday,1,0.0,0
4388161847,2016-04-29T02:00:00,Friday,2,0.0,0
4388161847,2016-04-29T03:00:00,Friday,3,0.0,0
4388161847,2016-04-29T04:00:00,Friday,4,0.0,0
4388161847,2016-04-30T04:00:00,Saturday,4,0.0,0
4388161847,2016-04-30T08:00:00,Saturday,8,0.0,0
4388161847,2016-05-01T02:00:00,Sunday,2,0.0,0
4388161847,2016-05-01T04:00:00,Sunday,4,0.0,0
4388161847,2016-05-01T05:00:00,Sunday,5,0.0,0
4388161847,2016-05-01T06:00:00,Sunday,6,0.0,0
4388161847,2016-05-01T23:00:00,Sunday,23,0.0,0
4388161847,2016-05-02T02:00:00,Monday,2,0.0,0
4388161847,2016-05-02T03:00:00,Monday,3,0.0,0
4388161847,2016-05-02T04:00:00,Monday,4,0.0,0
4388161847,2016-05-02T22:00:00,Monday,22,0.0,0
4388161847,2016-05-02T23:00:00,Monday,23,0.0,0
4388161847,2016-05-03T00:00:00,Tuesday,0,0.0,0
4388161847,2016-05-03T01:00:00,Tuesday,1,0.0,0
4388161847,2016-05-03T02:00:00,Tuesday,2,0.0,0
4388161847,2016-05-03T03:00:00,Tuesday,3,0.0,0
4388161847,2016-05-03T04:00:00,Tuesday,4,0.0,0
4388161847,2016-05-03T22:00:00,Tuesday,22,0.0,0
4388161847,2016-05-04T01:00:00,Wednesday,1,0.0,0
4388161847,2016-05-04T03:00:00,Wednesday,3,0.0,0
4388161847,2016-05-04T04:00:00,Wednesday,4,0.0,0
4388161847,2016-05-04T21:00:00,Wednesday,21,0.0,0
4388161847,2016-05-04T23:00:00,Wednesday,23,0.0,0
4388161847,2016-05-05T00:00:00,Thursday,0,0.0,0
4388161847,2016-05-05T01:00:00,Thursday,1,0.0,0
4388161847,2016-05-05T04:00:00,Thursday,4,0.0,0
4388161847,2016-05-05T21:00:00,Thursday,21,0.0,0
4388161847,2016-05-05T22:00:00,Thursday,22,0.0,0
4388161847,2016-05-05T23:00:00,Thursday,23,0.0,0
4388161847,2016-05-06T00:00:00,Friday,0,0.0,0
4388161847,2016-05-06T01:00:00,Friday,1,0.0,0
4388161847,2016-05-06T02:00:00,Friday,2,0.0,0
4388161847,2016-05-06T23:00:00,Friday,23,0.0,0
4388161847,2016-05-07T02:00:00,Saturday,2,0.0,0
4388161847,2016-05-07T03:00:00,Saturday,3,0.0,0
4388161847,2016-05-07T04:00:00,Saturday,4,0.0,0
4388161847,2016-05-07T05:00:00,Saturday,5,0.0,0
4388161847,2016-05-07T06:00:00,Saturday,6,0.0,0
4388161847,2016-05-07T14:00:00,Saturday,14,0.0,0
4388161847,2016-05-08T01:00:00,Sunday,1,0.0,0
4388161847,2016-05-08T03:00:00,Sunday,3,0.0,0
4388161847,2016-05-08T04:00:00,Sunday,4,0.0,0
4388161847,2016-05-08T05:00:00,Sunday,5,0.0,0
4388161847,2016-05-08T06:00:00,Sunday,6,0.0,0
4388161847,2016-05-08T07:00:00,Sunday,7,0.0,0
4388161847,2016-05-08T11:00:00,Sunday,11,0.0,0
4388161847,2016-05-08T22:00:00,Sunday,22,0.0,0
4388161847,2016-05-08T23:00:00,Sunday,23,0.0,0
4388161847,2016-05-09T00:00:00,Monday,0,0.0,0
4388161847,2016-05-09T01:00:00,Monday,1,0.0,0
4388161847,2016-05-09T02:00:00,Monday,2,0.0,0
4388161847,2016-05-09T03:00:00,Monday,3,0.0,0
4388161847,2016-05-09T04:00:00,Monday,4,0.0,0
4388161847,2016-05-10T01:00:00,Tuesday,1,0.0,0
4388161847,2016-05-10T04:00:00,Tuesday,4,0.0,0
4388161847,2016-05-10T21:00:00,Tuesday,21,0.0,0
4388161847,2016-05-10T22:00:00,Tuesday,22,0.0,0
4388161847,2016-05-10T23:00:00,Tuesday,23,0.0,0
4388161847,2016-05-11T00:00:00,Wednesday,0,0.0,0
4388161847,2016-05-11T01:00:00,Wednesday,1,0.0,0
4388161847,2016-05-11T02:00:00,Wednesday,2,0.0,0
4388161847,2016-05-11T03:00:00,Wednesday,3,0.0,0
4388161847,2016-05-11T21:00:00,Wednesday,21,0.0,0
4388161847,2016-05-11T22:00:00,Wednesday,22,0.0,0
4388161847,2016-05-11T23:00:00,Wednesday,23,0.0,0
4388161847,2016-05-12T00:00:00,Thursday,0,0.0,0
4388161847,2016-05-12T01:00:00,Thursday,1,0.0,0
4388161847,2016-05-12T02:00:00,Thursday,2,0.0,0
4388161847,2016-05-12T03:00:00,Thursday,3,0.0,0
4388161847,2016-05-12T04:00:00,Thursday,4,0.0,0
4388161847,2016-05-12T05:00:00,Thursday,5,0.0,0
4445114986,2016-04-12T00:00:00,Tuesday,0,0.0,0
4445114986,2016-04-12T02:00:00,Tuesday,2,0.0,0
4445114986,2016-04-12T05:00:00,Tuesday,5,0.0,0
4445114986,2016-04-12T06:00:00,Tuesday,6,0.0,0
4445114986,2016-04-12T09:00:00,Tuesday,9,0.0,0
4445114986,2016-04-12T22:00:00,Tuesday,22,0.0,0
4445114986,2016-04-13T00:00:00,Wednesday,0,0.0,0
4445114986,2016-04-13T01:00:00,Wednesday,1,0.0,0
4445114986,2016-04-13T02:00:00,Wednesday,2,0.0,0
4445114986,2016-04-13T03:00:00,Wednesday,3,0.0,0
4445114986,2016-04-13T05:00:00,Wednesday,5,0.0,0
4445114986,2016-04-13T06:00:00,Wednesday,6,0.0,0
4445114986,2016-04-13T08:00:00,Wednesday,8,0.0,0
4445114986,2016-04-13T10:00:00,Wednesday,10,0.0,0
4445114986,2016-04-14T03:00:00,Thursday,3,0.0,0
4445114986,2016-04-14T04:00:00,Thursday,4,0.0,0
4445114986,2016-04-14T06:00:00,Thursday,6,0.0,0
4445114986,2016-04-14T07:00:00,Thursday,7,0.0,0
4445114986,2016-04-14T08:00:00,Thursday,8,0.0,0
4445114986,2016-04-14T10:00:00,Thursday,10,0.0,0
4445114986,2016-04-15T04:00:00,Friday,4,0.0,0
4445114986,2016-04-15T05:00:00,Friday,5,0.0,0
4445114986,2016-04-15T06:00:00,Friday,6,0.0,0
4445114986,2016-04-16T00:00:00,Saturday,0,0.0,0
4445114986,2016-04-16T01:00:00,Saturday,1,0.0,0
4445114986,2016-04-16T04:00:00,Saturday,4,0.0,0
4445114986,2016-04-16T05:00:00,Saturday,5,0.0,0
4445114986,2016-04-16T06:00:00,Saturday,6,0.0,0
4445114986,2016-04-16T07:00:00,Saturday,7,0.0,0
4445114986,2016-04-16T08:00:00,Saturday,8,0.0,0
4445114986,2016-04-16T09:00:00,Saturday,9,0.0,0
4445114986,2016-04-16T15:00:00,Saturday,15,0.0,0
4445114986,2016-04-17T01:00:00,Sunday,1,0.0,0
4445114986,2016-04-17T03:00:00,Sunday,3,0.0,0
4445114986,2016-04-17T04:00:00,Sunday,4,0.0,0
4445114986,2016-04-17T05:00:00,Sunday,5,0.0,0
4445114986,2016-04-17T06:00:00,Sunday,6,0.0,0
4445114986,2016-04-17T07:00:00,Sunday,7,0.0,0
4445114986,2016-04-17T08:00:00,Sunday,8,0.0,0
4445114986,2016-04-17T09:00:00,Sunday,9,0.0,0
4445114986,2016-04-17T10:00:00,Sunday,10,0.0,0
4445114986,2016-04-17T11:00:00,Sunday,11,0.0,0
4445114986,2016-04-17T12:00:00,Sunday,12,0.0,0
4445114986,2016-04-17T13:00:00,Sunday,13,0.0,0
4445114986,2016-04-17T14:00:00,Sunday,14,0.0,0
4445114986,2016-04-17T23:00:00,Sunday,23,0.0,0
4445114986,2016-04-18T00:00:00,Monday,0,0.0,0
4445114986,2016-04-18T01:00:00,Monday,1,0.0,0
4445114986,2016-04-18T02:00:00,Monday,2,0.0,0
4445114986,2016-04-18T03:00:00,Monday,3,0.0,0
4445114986,2016-04-18T04:00:00,Monday,4,0.0,0
4445114986,2016-04-18T05:00:00,Monday,5,0.0,0
4445114986,2016-04-18T06:00:00,Monday,6,0.0,0
4445114986,2016-04-18T07:00:00,Monday,7,0.0,0
4445114986,2016-04-18T08:00:00,Monday,8,0.0,0
4445114986,2016-04-18T09:00:00,Monday,9,0.0,0
4445114986,2016-04-18T10:00:00,Monday,10,0.0,0
4445114986,2016-04-18T11:00:00,Monday,11,0.0,0
4445114986,2016-04-19T04:00:00,Tuesday,4,0.0,0
4445114986,2016-04-19T05:00:00,Tuesday,5,0.0,0
4445114986,2016-04-19T07:00:00,Tuesday,7,0.0,0
4445114986,2016-04-19T10:00:00,Tuesday,10,0.0,0
4445114986,2016-04-19T23:00:00,Tuesday,23,0.0,0
4445114986,2016-04-20T00:00:00,Wednesday,0,0.0,0
4445114986,2016-04-20T01:00:00,Wednesday,1,0.0,0
4445114986,2016-04-20T03:00:00,Wednesday,3,0.0,0
4445114986,2016-04-20T04:00:00,Wednesday,4,0.0,0
4445114986,2016-04-20T05:00:00,Wednesday,5,0.0,0
4445114986,2016-04-20T06:00:00,Wednesday,6,0.0,0
4445114986,2016-04-20T07:00:00,Wednesday,7,0.0,0
4445114986,2016-04-20T09:00:00,Wednesday,9,0.0,0
4445114986,2016-04-20T10:00:00,Wednesday,10,0.0,0
4445114986,2016-04-20T23:00:00,Wednesday,23,0.0,0
4445114986,2016-04-21T00:00:00,Thursday,0,0.0,0
4445114986,2016-04-21T01:00:00,Thursday,1,0.0,0
4445114986,2016-04-21T03:00:00,Thursday,3,0.0,0
4445114986,2016-04-21T04:00:00,Thursday,4,0.0,0
4445114986,2016-04-21T05:00:00,Thursday,5,0.0,0
4445114986,2016-04-21T11:00:00,Thursday,11,0.0,0
4445114986,2016-04-22T04:00:00,Friday,4,0.0,0
4445114986,2016-04-22T05:00:00,Friday,5,0.0,0
4445114986,2016-04-22T07:00:00,Friday,7,0.0,0
4445114986,2016-04-22T08:00:00,Friday,8,0.0,0
4445114986,2016-04-23T00:00:00,Saturday,0,0.0,0
4445114986,2016-04-23T01:00:00,Saturday,1,0.0,0
4445114986,2016-04-23T02:00:00,Saturday,2,0.0,0
4445114986,2016-04-23T03:00:00,Saturday,3,0.0,0
4445114986,2016-04-23T04:00:00,Saturday,4,0.0,0
4445114986,2016-04-23T05:00:00,Saturday,5,0.0,0
4445114986,2016-04-23T06:00:00,Saturday,6,0.0,0
4445114986,2016-04-23T07:00:00,Saturday,7,0.0,0
4445114986,2016-04-23T08:00:00,Saturday,8,0.0,0
4445114986,2016-04-23T09:00:00,Saturday,9,0.0,0
4445114986,2016-04-23T10:00:00,Saturday,10,0.0,0
4445114986,2016-04-23T11:00:00,Saturday,11,0.0,0
4445114986,2016-04-24T03:00:00,Sunday,3,0.0,0
4445114986,2016-04-24T04:00:00,Sunday,4,0.0,0
4445114986,2016-04-24T05:00:00,Sunday,5,0.0,0
4445114986,2016-04-24T06:00:00,Sunday,6,0.0,0
4445114986,2016-04-24T07:00:00,Sunday,7,0.0,0
4445114986,2016-04-24T08:00:00,Sunday,8,0.0,0
4445114986,2016-04-24T22:00:00,Sunday,22,0.0,0
4445114986,2016-04-25T02:00:00,Monday,2,0.0,0
4445114986,2016-04-25T03:00:00,Monday,3,0.0,0
4445114986,2016-04-25T06:00:00,Monday,6,0.0,0
4445114986,2016-04-25T09:00:00,Monday,9,0.0,0
4445114986,2016-04-25T10:00:00,Monday,10,0.0,0
4445114986,2016-04-25T11:00:00,Monday,11,0.0,0
4445114986,2016-04-25T12:00:00,Monday,12,0.0,0
4445114986,2016-04-25T13:00:00,Monday,13,0.0,0
4445114986,2016-04-26T00:00:00,Tuesday,0,0.0,0
4445114986,2016-04-26T02:00:00,Tuesday,2,0.0,0
4445114986,2016-04-26T03:00:00,Tuesday,3,0.0,0
4445114986,2016-04-26T06:00:00,Tuesday,6,0.0,0
4445114986,2016-04-26T08:00:00,Tuesday,8,0.0,0
4445114986,2016-04-26T09:00:00,Tuesday,9,0.0,0
4445114986,2016-04-27T04:00:00,Wednesday,4,0.0,0
4445114986,2016-04-27T07:00:00,Wednesday,7,0.0,0
4445114986,2016-04-27T08:00:00,Wednesday,8,0.0,0
4445114986,2016-04-27T09:00:00,Wednesday,9,0.0,0
4445114986,2016-04-28T00:00:00,Thursday,0,0.0,0
4445114986,2016-04-28T05:00:00,Thursday,5,0.0,0
4445114986,2016-04-28T06:00:00,Thursday,6,0.0,0
4445114986,2016-04-28T09:00:00,Thursday,9,0.0,0
4445114986,2016-04-29T00:00:00,Friday,0,0.0,0
4445114986,2016-04-29T02:00:00,Friday,2,0.0,0
4445114986,2016-04-29T03:00:00,Friday,3,0.0,0
4445114986,2016-04-29T05:00:00,Friday,5,0.0,0
4445114986,2016-04-29T06:00:00,Friday,6,0.0,0
4445114986,2016-04-29T09:00:00,Friday,9,0.0,0
4445114986,2016-04-29T10:00:00,Friday,10,0.0,0
4445114986,2016-04-29T11:00:00,Friday,11,0.0,0
4445114986,2016-04-29T12:00:00,Friday,12,0.0,0
4445114986,2016-04-30T02:00:00,Saturday,2,0.0,0
4445114986,2016-04-30T03:00:00,Saturday,3,0.0,0
4445114986,2016-04-30T04:00:00,Saturday,4,0.0,0
4445114986,2016-04-30T06:00:00,Saturday,6,0.0,0
4445114986,2016-04-30T07:00:00,Saturday,7,0.0,0
4445114986,2016-05-01T02:00:00,Sunday,2,0.0,0
4445114986,2016-05-01T03:00:00,Sunday,3,0.0,0
4445114986,2016-05-01T04:00:00,Sunday,4,0.0,0
4445114986,2016-05-01T05:00:00,Sunday,5,0.0,0
4445114986,2016-05-01T06:00:00,Sunday,6,0.0,0
4445114986,2016-05-02T00:00:00,Monday,0,0.0,0
4445114986,2016-05-02T03:00:00,Monday,3,0.0,0
4445114986,2016-05-02T05:00:00,Monday,5,0.0,0
4445114986,2016-05-02T06:00:00,Monday,6,0.0,0
4445114986,2016-05-02T07:00:00,Monday,7,0.0,0
4445114986,2016-05-02T09:00:00,Monday,9,0.0,0
4445114986,2016-05-03T00:00:00,Tuesday,0,0.0,0
4445114986,2016-05-03T02:00:00,Tuesday,2,0.0,0
4445114986,2016-05-03T03:00:00,Tuesday,3,0.0,0
4445114986,2016-05-03T04:00:00,Tuesday,4,0.0,0
4445114986,2016-05-03T05:00:00,Tuesday,5,0.0,0
4445114986,2016-05-03T06:00:00,Tuesday,6,0.0,0
4445114986,2016-05-04T03:00:00,Wednesday,3,0.0,0
4445114986,2016-05-04T04:00:00,Wednesday,4,0.0,0
4445114986,2016-05-04T08:00:00,Wednesday,8,0.0,0
4445114986,2016-05-04T09:00:00,Wednesday,9,0.0,0
4445114986,2016-05-05T02:00:00,Thursday,2,0.0,0
4445114986,2016-05-05T03:00:00,Thursday,3,0.0,0
4445114986,2016-05-05T04:00:00,Thursday,4,0.0,0
4445114986,2016-05-05T06:00:00,Thursday,6,0.0,0
4445114986,2016-05-05T09:00:00,Thursday,9,0.0,0
4445114986,2016-05-05T10:00:00,Thursday,10,0.0,0
4445114986,2016-05-05T11:00:00,Thursday,11,0.0,0
4445114986,2016-05-05T20:00:00,Thursday,20,0.0,0
4445114986,2016-05-06T05:00:00,Friday,5,0.0,0
4445114986,2016-05-06T06:00:00,Friday,6,0.0,0
4445114986,2016-05-07T03:00:00,Saturday,3,0.0,0
4445114986,2016-05-07T04:00:00,Saturday,4,0.0,0
4445114986,2016-05-07T05:00:00,Saturday,5,0.0,0
4445114986,2016-05-07T08:00:00,Saturday,8,0.0,0
4445114986,2016-05-07T11:00:00,Saturday,11,0.0,0
4445114986,2016-05-07T12:00:00,Saturday,12,0.0,0
4445114986,2016-05-07T13:00:00,Saturday,13,0.0,0
4445114986,2016-05-07T15:00:00,Saturday,15,0.0,0
4445114986,2016-05-07T16:00:00,Saturday,16,0.0,0
4445114986,2016-05-07T23:00:00,Saturday,23,0.0,0
4445114986,2016-05-08T00:00:00,Sunday,0,0.0,0
4445114986,2016-05-08T01:00:00,Sunday,1,0.0,0
4445114986,2016-05-08T02:00:00,Sunday,2,0.0,0
4445114986,2016-05-08T03:00:00,Sunday,3,0.0,0
4445114986,2016-05-08T04:00:00,Sunday,4,0.0,0
4445114986,2016-05-08T05:00:00,Sunday,5,0.0,0
4445114986,2016-05-08T06:00:00,Sunday,6,0.0,0
4445114986,2016-05-08T07:00:00,Sunday,7,0.0,0
4445114986,2016-05-08T08:00:00,Sunday,8,0.0,0
4445114986,2016-05-09T04:00:00,Monday,4,0.0,0
4445114986,2016-05-09T05:00:00,Monday,5,0.0,0
4445114986,2016-05-09T08:00:00,Monday,8,0.0,0
4445114986,2016-05-10T03:00:00,Tuesday,3,0.0,0
4445114986,2016-05-10T04:00:00,Tuesday,4,0.0,0
4445114986,2016-05-10T06:00:00,Tuesday,6,0.0,0
4445114986,2016-05-11T02:00:00,Wednesday,2,0.0,0
4445114986,2016-05-11T03:00:00,Wednesday,3,0.0,0
4445114986,2016-05-11T06:00:00,Wednesday,6,0.0,0
4445114986,2016-05-11T07:00:00,Wednesday,7,0.0,0
4445114986,2016-05-11T08:00:00,Wednesday,8,0.0,0
4445114986,2016-05-11T09:00:00,Wednesday,9,0.0,0
4445114986,2016-05-11T11:00:00,Wednesday,11,0.0,0
4445114986,2016-05-12T00:00:00,Thursday,0,0.0,0
4445114986,2016-05-12T02:00:00,Thursday,2,0.0,0
4445114986,2016-05-12T05:00:00,Thursday,5,0.0,0
4445114986,2016-05-12T06:00:00,Thursday,6,0.0,0
4445114986,2016-05-12T08:00:00,Thursday,8,0.0,0
4445114986,2016-05-12T09:00:00,Thursday,9,0.0,0
4558609924,2016-04-12T00:00:00,Tuesday,0,0.0,0
4558609924,2016-04-12T01:00:00,Tuesday,1,0.0,0
4558609924,2016-04-12T02:00:00,Tuesday,2,0.0,0
4558609924,2016-04-12T03:00:00,Tuesday,3,0.0,0
4558609924,2016-04-12T04:00:00,Tuesday,4,0.0,0
4558609924,2016-04-12T05:00:00,Tuesday,5,0.0,0
4558609924,2016-04-12T23:00:00,Tuesday,23,0.0,0
4558609924,2016-04-13T00:00:00,Wednesday,0,0.0,0
4558609924,2016-04-13T01:00:00,Wednesday,1,0.0,0
4558609924,2016-04-13T02:00:00,Wednesday,2,0.0,0
4558609924,2016-04-13T03:00:00,Wednesday,3,0.0,0
4558609924,2016-04-13T04:00:00,Wednesday,4,0.0,0
4558609924,2016-04-13T05:00:00,Wednesday,5,0.0,0
4558609924,2016-04-13T06:00:00,Wednesday,6,0.0,0
4558609924,2016-04-13T07:00:00,Wednesday,7,0.0,0
