Id,ActivityHour,weekday,hour,Calories
2347167796,2016-04-28T03:00:00,Thursday,3,57.0
2347167796,2016-04-28T05:00:00,Thursday,5,57.0
2347167796,2016-04-28T23:00:00,Thursday,23,57.0
2347167796,2016-04-29T00:00:00,Friday,0,57.0
2347167796,2016-04-29T02:00:00,Friday,2,57.0
2347167796,2016-04-29T03:00:00,Friday,3,57.0
2347167796,2016-04-29T05:00:00,Friday,5,57.0
2347167796,2016-04-12T22:00:00,Tuesday,22,59.0
2347167796,2016-04-13T06:00:00,Wednesday,6,59.0
2347167796,2016-04-14T00:00:00,Thursday,0,59.0
2347167796,2016-04-15T06:00:00,Friday,6,59.0
2347167796,2016-04-18T00:00:00,Monday,0,59.0
2347167796,2016-04-19T05:00:00,Tuesday,5,59.0
2347167796,2016-04-22T06:00:00,Friday,6,59.0
2347167796,2016-04-22T21:00:00,Friday,21,59.0
2347167796,2016-04-23T06:00:00,Saturday,6,59.0
2347167796,2016-04-27T23:00:00,Wednesday,23,59.0
2347167796,2016-04-29T04:00:00,Friday,4,59.0
2347167796,2016-04-17T07:00:00,Sunday,7,61.0
2347167796,2016-04-17T08:00:00,Sunday,8,61.0
2347167796,2016-04-22T19:00:00,Friday,19,61.0
2347167796,2016-04-25T06:00:00,Monday,6,61.0
2347167796,2016-04-28T02:00:00,Thursday,2,61.0
2347167796,2016-04-13T19:00:00,Wednesday,19,63.0
2347167796,2016-04-15T15:00:00,Friday,15,63.0
2347167796,2016-04-15T17:00:00,Friday,17,63.0
2347167796,2016-04-21T09:00:00,Thursday,9,63.0
2347167796,2016-04-26T15:00:00,Tuesday,15,63.0
2347167796,2016-04-14T22:00:00,Thursday,22,66.0
2347167796,2016-04-19T06:00:00,Tuesday,6,66.0
2347167796,2016-04-14T17:00:00,Thursday,17,70.0
2347167796,2016-04-18T12:00:00,Monday,12,70.0
2347167796,2016-04-22T10:00:00,Friday,10,70.0
2347167796,2016-04-26T16:00:00,Tuesday,16,70.0
2347167796,2016-04-12T10:00:00,Tuesday,10,74.0
2347167796,2016-04-15T14:00:00,Friday,14,74.0
2347167796,2016-04-17T16:00:00,Sunday,16,74.0
2347167796,2016-04-20T10:00:00,Wednesday,10,74.0
2347167796,2016-04-26T06:00:00,Tuesday,6,74.0
2347167796,2016-04-28T13:00:00,Thursday,13,78.0
2347167796,2016-04-14T11:00:00,Thursday,11,82.0
2347167796,2016-04-14T12:00:00,Thursday,12,82.0
2347167796,2016-04-19T21:00:00,Tuesday,21,82.0
2347167796,2016-04-20T12:00:00,Wednesday,12,82.0
2347167796,2016-04-21T07:00:00,Thursday,7,82.0
2347167796,2016-04-21T13:00:00,Thursday,13,82.0
2347167796,2016-04-24T17:00:00,Sunday,17,82.0
2347167796,2016-04-25T17:00:00,Monday,17,82.0
2347167796,2016-04-26T20:00:00,Tuesday,20,82.0
2347167796,2016-04-27T11:00:00,Wednesday,11,82.0
2347167796,2016-04-13T20:00:00,Wednesday,20,86.0
2347167796,2016-04-14T14:00:00,Thursday,14,86.0
2347167796,2016-04-15T09:00:00,Friday,9,86.0
2347167796,2016-04-15T22:00:00,Friday,22,86.0
2347167796,2016-04-26T12:00:00,Tuesday,12,86.0
2347167796,2016-04-28T14:00:00,Thursday,14,86.0
2347167796,2016-04-23T09:00:00,Saturday,9,90.0
2347167796,2016-04-23T16:00:00,Saturday,16,90.0
2347167796,2016-04-28T22:00:00,Thursday,22,90.0
2347167796,2016-04-12T17:00:00,Tuesday,17,94.0
2347167796,2016-04-21T14:00:00,Thursday,14,94.0
2347167796,2016-04-27T21:00:00,Wednesday,21,94.0
2347167796,2016-04-17T18:00:00,Sunday,18,98.0
2347167796,2016-04-16T10:00:00,Saturday,10,106.0
2347167796,2016-04-23T14:00:00,Saturday,14,106.0
2347167796,2016-04-24T21:00:00,Sunday,21,106.0
2347167796,2016-04-27T08:00:00,Wednesday,8,106.0
2347167796,2016-04-23T22:00:00,Saturday,22,114.0
2347167796,2016-04-27T14:00:00,Wednesday,14,114.0
2347167796,2016-04-15T20:00:00,Friday,20,118.0
2347167796,2016-04-26T08:00:00,Tuesday,8,118.0
2347167796,2016-04-12T11:00:00,Tuesday,11,122.0
2347167796,2016-04-16T11:00:00,Saturday,11,122.0
2347167796,2016-04-18T08:00:00,Monday,8,122.0
2347167796,2016-04-19T10:00:00,Tuesday,10,126.0
2347167796,2016-04-13T18:00:00,Wednesday,18,140.0
2347167796,2016-04-24T11:00:00,Sunday,11,148.0
2347167796,2016-04-27T18:00:00,Wednesday,18,148.0
2347167796,2016-04-16T18:00:00,Saturday,18,180.0
2347167796,2016-04-24T19:00:00,Sunday,19,180.0
2347167796,2016-04-27T19:00:00,Wednesday,19,297.0
2347167796,2016-04-16T09:00:00,Saturday,9,329.0
2347167796,2016-04-18T13:00:00,Monday,13,133.0
2347167796,2016-04-24T08:00:00,Sunday,8,133.0
2347167796,2016-04-20T19:00:00,Wednesday,19,141.0
2347167796,2016-04-23T20:00:00,Saturday,20,157.0
2347167796,2016-04-14T13:00:00,Thursday,13,173.0
2347167796,2016-04-20T20:00:00,Wednesday,20,181.0
2347167796,2016-04-14T07:00:00,Thursday,7,197.0
2347167796,2016-04-13T11:00:00,Wednesday,11,67.0
2347167796,2016-04-15T10:00:00,Friday,10,67.0
2347167796,2016-04-18T17:00:00,Monday,17,67.0
2347167796,2016-04-18T21:00:00,Monday,21,67.0
2347167796,2016-04-21T17:00:00,Thursday,17,67.0
2347167796,2016-04-22T09:00:00,Friday,9,67.0
2347167796,2016-04-22T20:00:00,Friday,20,67.0
2347167796,2016-04-28T21:00:00,Thursday,21,67.0
2347167796,2016-04-18T15:00:00,Monday,15,71.0
2347167796,2016-04-20T22:00:00,Wednesday,22,71.0
2347167796,2016-04-23T15:00:00,Saturday,15,71.0
2347167796,2016-04-24T12:00:00,Sunday,12,71.0
2347167796,2016-04-28T19:00:00,Thursday,19,71.0
2347167796,2016-04-13T15:00:00,Wednesday,15,75.0
2347167796,2016-04-21T10:00:00,Thursday,10,75.0
2347167796,2016-04-21T15:00:00,Thursday,15,75.0
2347167796,2016-04-25T16:00:00,Monday,16,75.0
2347167796,2016-04-18T16:00:00,Monday,16,79.0
2347167796,2016-04-24T16:00:00,Sunday,16,79.0
2347167796,2016-04-26T10:00:00,Tuesday,10,79.0
2347167796,2016-04-27T09:00:00,Wednesday,9,79.0
2347167796,2016-04-28T17:00:00,Thursday,17,79.0
2347167796,2016-04-28T20:00:00,Thursday,20,79.0
2347167796,2016-04-12T12:00:00,Tuesday,12,83.0
2347167796,2016-04-24T07:00:00,Sunday,7,83.0
2347167796,2016-04-25T14:00:00,Monday,14,83.0
2347167796,2016-04-25T15:00:00,Monday,15,83.0
2347167796,2016-04-27T13:00:00,Wednesday,13,83.0
2347167796,2016-04-27T16:00:00,Wednesday,16,83.0
2347167796,2016-04-15T16:00:00,Friday,16,87.0
2347167796,2016-04-17T17:00:00,Sunday,17,87.0
2347167796,2016-04-23T21:00:00,Saturday,21,87.0
2347167796,2016-04-25T07:00:00,Monday,7,87.0
2347167796,2016-04-13T16:00:00,Wednesday,16,91.0
2347167796,2016-04-15T21:00:00,Friday,21,91.0
2347167796,2016-04-22T14:00:00,Friday,14,91.0
2347167796,2016-04-22T15:00:00,Friday,15,91.0
2347167796,2016-04-16T22:00:00,Saturday,22,95.0
2347167796,2016-04-18T07:00:00,Monday,7,95.0
2347167796,2016-04-24T15:00:00,Sunday,15,95.0
2347167796,2016-04-27T17:00:00,Wednesday,17,95.0
2347167796,2016-04-18T14:00:00,Monday,14,99.0
2347167796,2016-04-20T17:00:00,Wednesday,17,103.0
2347167796,2016-04-24T09:00:00,Sunday,9,103.0
2347167796,2016-04-25T12:00:00,Monday,12,107.0
2347167796,2016-04-17T10:00:00,Sunday,10,111.0
2347167796,2016-04-14T08:00:00,Thursday,8,119.0
2347167796,2016-04-21T08:00:00,Thursday,8,119.0
2347167796,2016-04-23T10:00:00,Saturday,10,119.0
2347167796,2016-04-19T15:00:00,Tuesday,15,123.0
2347167796,2016-04-16T19:00:00,Saturday,19,127.0
2347167796,2016-04-18T18:00:00,Monday,18,127.0
2347167796,2016-04-20T08:00:00,Wednesday,8,127.0
2347167796,2016-04-25T08:00:00,Monday,8,127.0
2347167796,2016-04-28T18:00:00,Thursday,18,127.0
2347167796,2016-04-12T14:00:00,Tuesday,14,134.0
2347167796,2016-04-21T18:00:00,Thursday,18,134.0
2347167796,2016-04-16T20:00:00,Saturday,20,150.0
2347167796,2016-04-13T21:00:00,Wednesday,21,174.0
2347167796,2016-04-15T19:00:00,Friday,19,174.0
2347167796,2016-04-15T18:00:00,Friday,18,198.0
2347167796,2016-04-20T18:00:00,Wednesday,18,206.0
2347167796,2016-04-21T21:00:00,Thursday,21,230.0
2347167796,2016-04-23T08:00:00,Saturday,8,301.0
2347167796,2016-04-23T18:00:00,Saturday,18,135.0
2347167796,2016-04-24T13:00:00,Sunday,13,135.0
2347167796,2016-04-26T18:00:00,Tuesday,18,143.0
2347167796,2016-04-12T20:00:00,Tuesday,20,151.0
2347167796,2016-04-12T08:00:00,Tuesday,8,167.0
2347167796,2016-04-20T07:00:00,Wednesday,7,199.0
2347167796,2016-04-18T20:00:00,Monday,20,207.0
2347167796,2016-04-22T07:00:00,Friday,7,255.0
2347167796,2016-04-16T08:00:00,Saturday,8,334.0
4388161847,2016-04-14T04:00:00,Thursday,4,80.0
4388161847,2016-04-14T22:00:00,Thursday,22,80.0
4388161847,2016-04-15T03:00:00,Friday,3,80.0
4388161847,2016-04-16T03:00:00,Saturday,3,80.0
4388161847,2016-04-16T05:00:00,Saturday,5,80.0
4388161847,2016-04-19T01:00:00,Tuesday,1,80.0
4388161847,2016-04-19T23:00:00,Tuesday,23,80.0
4388161847,2016-04-20T02:00:00,Wednesday,2,80.0
4388161847,2016-04-21T01:00:00,Thursday,1,80.0
4388161847,2016-04-26T02:00:00,Tuesday,2,80.0
4388161847,2016-04-27T00:00:00,Wednesday,0,80.0
4388161847,2016-04-27T01:00:00,Wednesday,1,80.0
4388161847,2016-04-27T03:00:00,Wednesday,3,80.0
4388161847,2016-04-28T02:00:00,Thursday,2,80.0
4388161847,2016-04-28T04:00:00,Thursday,4,80.0
4388161847,2016-05-03T23:00:00,Tuesday,23,80.0
4388161847,2016-05-04T21:00:00,Wednesday,21,80.0
4388161847,2016-05-07T02:00:00,Saturday,2,80.0
4388161847,2016-05-07T07:00:00,Saturday,7,80.0
4388161847,2016-05-08T02:00:00,Sunday,2,80.0
4388161847,2016-05-10T00:00:00,Tuesday,0,80.0
4388161847,2016-05-10T02:00:00,Tuesday,2,80.0
4388161847,2016-05-11T04:00:00,Wednesday,4,80.0
4388161847,2016-04-22T23:00:00,Friday,23,84.0
4388161847,2016-04-23T21:00:00,Saturday,21,84.0
4388161847,2016-04-26T04:00:00,Tuesday,4,84.0
4388161847,2016-04-30T14:00:00,Saturday,14,84.0
4388161847,2016-04-30T23:00:00,Saturday,23,84.0
4388161847,2016-04-14T14:00:00,Thursday,14,88.0
4388161847,2016-04-26T21:00:00,Tuesday,21,88.0
4388161847,2016-04-27T23:00:00,Wednesday,23,88.0
4388161847,2016-05-05T09:00:00,Thursday,9,88.0
4388161847,2016-05-06T23:00:00,Friday,23,88.0
4388161847,2016-05-09T22:00:00,Monday,22,88.0
4388161847,2016-04-17T14:00:00,Sunday,14,92.0
4388161847,2016-04-18T22:00:00,Monday,22,92.0
4388161847,2016-04-24T11:00:00,Sunday,11,92.0
4388161847,2016-05-04T22:00:00,Wednesday,22,92.0
4388161847,2016-05-06T22:00:00,Friday,22,92.0
4388161847,2016-05-07T15:00:00,Saturday,15,92.0
4388161847,2016-05-08T11:00:00,Sunday,11,92.0
4388161847,2016-04-15T09:00:00,Friday,9,96.0
4388161847,2016-04-23T08:00:00,Saturday,8,96.0
4388161847,2016-05-08T21:00:00,Sunday,21,96.0
4388161847,2016-04-13T20:00:00,Wednesday,20,100.0
4388161847,2016-04-17T07:00:00,Sunday,7,100.0
4388161847,2016-04-22T16:00:00,Friday,16,100.0
4388161847,2016-04-29T08:00:00,Friday,8,100.0
4388161847,2016-04-30T07:00:00,Saturday,7,100.0
4388161847,2016-05-01T22:00:00,Sunday,22,100.0
4388161847,2016-05-11T14:00:00,Wednesday,14,100.0
4388161847,2016-04-14T08:00:00,Thursday,8,104.0
4388161847,2016-04-14T12:00:00,Thursday,12,104.0
4388161847,2016-04-18T14:00:00,Monday,14,104.0
4388161847,2016-04-25T08:00:00,Monday,8,104.0
4388161847,2016-04-28T12:00:00,Thursday,12,104.0
4388161847,2016-04-28T14:00:00,Thursday,14,104.0
4388161847,2016-04-29T15:00:00,Friday,15,104.0
4388161847,2016-04-29T21:00:00,Friday,21,104.0
4388161847,2016-05-03T15:00:00,Tuesday,15,104.0
4388161847,2016-05-06T14:00:00,Friday,14,104.0
4388161847,2016-05-12T06:00:00,Thursday,6,104.0
4388161847,2016-04-15T20:00:00,Friday,20,108.0
4388161847,2016-04-17T11:00:00,Sunday,11,108.0
4388161847,2016-04-22T22:00:00,Friday,22,108.0
4388161847,2016-04-24T10:00:00,Sunday,10,108.0
4388161847,2016-04-24T19:00:00,Sunday,19,108.0
4388161847,2016-05-06T08:00:00,Friday,8,108.0
4388161847,2016-05-11T11:00:00,Wednesday,11,108.0
4388161847,2016-04-16T07:00:00,Saturday,7,112.0
4388161847,2016-04-18T12:00:00,Monday,12,112.0
4388161847,2016-04-20T15:00:00,Wednesday,15,112.0
4388161847,2016-04-24T08:00:00,Sunday,8,112.0
4388161847,2016-04-27T14:00:00,Wednesday,14,112.0
4388161847,2016-04-27T15:00:00,Wednesday,15,112.0
4388161847,2016-04-29T19:00:00,Friday,19,112.0
4388161847,2016-05-10T12:00:00,Tuesday,12,112.0
4388161847,2016-05-10T15:00:00,Tuesday,15,112.0
4388161847,2016-04-18T11:00:00,Monday,11,116.0
4388161847,2016-04-19T12:00:00,Tuesday,12,116.0
4388161847,2016-04-20T18:00:00,Wednesday,18,116.0
4388161847,2016-04-14T11:00:00,Thursday,11,120.0
4388161847,2016-04-15T15:00:00,Friday,15,120.0
4388161847,2016-04-25T12:00:00,Monday,12,120.0
4388161847,2016-05-10T20:00:00,Tuesday,20,120.0
4388161847,2016-05-12T11:00:00,Thursday,11,120.0
4388161847,2016-04-15T21:00:00,Friday,21,124.0
4388161847,2016-04-16T12:00:00,Saturday,12,124.0
4388161847,2016-05-04T09:00:00,Wednesday,9,124.0
4388161847,2016-05-04T19:00:00,Wednesday,19,124.0
4388161847,2016-05-06T15:00:00,Friday,15,124.0
4388161847,2016-04-27T11:00:00,Wednesday,11,128.0
4388161847,2016-05-05T12:00:00,Thursday,12,128.0
4388161847,2016-04-22T17:00:00,Friday,17,136.0
4388161847,2016-04-28T11:00:00,Thursday,11,136.0
4388161847,2016-05-04T07:00:00,Wednesday,7,136.0
4388161847,2016-04-25T21:00:00,Monday,21,144.0
4388161847,2016-04-25T07:00:00,Monday,7,152.0
4388161847,2016-05-02T07:00:00,Monday,7,152.0
4388161847,2016-04-15T23:00:00,Friday,23,160.0
4388161847,2016-04-16T18:00:00,Saturday,18,160.0
4388161847,2016-04-29T18:00:00,Friday,18,160.0
4388161847,2016-04-20T16:00:00,Wednesday,16,168.0
4388161847,2016-04-23T10:00:00,Saturday,10,168.0
4388161847,2016-04-23T12:00:00,Saturday,12,168.0
4388161847,2016-04-27T06:00:00,Wednesday,6,168.0
4388161847,2016-04-30T18:00:00,Saturday,18,168.0
4388161847,2016-05-01T19:00:00,Sunday,19,168.0
4388161847,2016-05-01T12:00:00,Sunday,12,176.0
4388161847,2016-05-02T19:00:00,Monday,19,176.0
4388161847,2016-05-10T18:00:00,Tuesday,18,176.0
4388161847,2016-04-14T16:00:00,Thursday,16,184.0
4388161847,2016-05-03T16:00:00,Tuesday,16,184.0
4388161847,2016-05-07T13:00:00,Saturday,13,184.0
4388161847,2016-05-04T16:00:00,Wednesday,16,200.0
4388161847,2016-05-08T17:00:00,Sunday,17,208.0
4388161847,2016-04-24T15:00:00,Sunday,15,216.0
4388161847,2016-05-11T17:00:00,Wednesday,17,216.0
4388161847,2016-04-18T20:00:00,Monday,20,224.0
4388161847,2016-04-25T19:00:00,Monday,19,240.0
4388161847,2016-05-10T06:00:00,Tuesday,6,248.0
4388161847,2016-04-21T19:00:00,Thursday,19,256.0
4388161847,2016-04-25T17:00:00,Monday,17,304.0
4388161847,2016-05-01T08:00:00,Sunday,8,273.0
4388161847,2016-05-10T05:00:00,Tuesday,5,273.0
4388161847,2016-04-22T18:00:00,Friday,18,321.0
4388161847,2016-05-08T13:00:00,Sunday,13,417.0
4388161847,2016-04-15T19:00:00,Friday,19,129.0
4388161847,2016-04-22T19:00:00,Friday,19,129.0
4388161847,2016-05-03T07:00:00,Tuesday,7,129.0
4388161847,2016-05-03T12:00:00,Tuesday,12,129.0
4388161847,2016-05-08T12:00:00,Sunday,12,129.0
4388161847,2016-05-10T10:00:00,Tuesday,10,129.0
4388161847,2016-04-14T10:00:00,Thursday,10,137.0
4388161847,2016-04-15T22:00:00,Friday,22,145.0
4388161847,2016-04-16T11:00:00,Saturday,11,145.0
4388161847,2016-04-17T18:00:00,Sunday,18,145.0
4388161847,2016-04-19T17:00:00,Tuesday,17,153.0
4388161847,2016-04-28T18:00:00,Thursday,18,153.0
4388161847,2016-05-08T15:00:00,Sunday,15,153.0
4388161847,2016-04-22T15:00:00,Friday,15,161.0
4388161847,2016-04-25T06:00:00,Monday,6,161.0
4388161847,2016-05-02T17:00:00,Monday,17,161.0
4388161847,2016-05-07T08:00:00,Saturday,8,161.0
4388161847,2016-05-10T08:00:00,Tuesday,8,161.0
4388161847,2016-04-14T19:00:00,Thursday,19,177.0
4388161847,2016-05-09T16:00:00,Monday,16,177.0
4388161847,2016-05-11T16:00:00,Wednesday,16,177.0
4388161847,2016-04-13T16:00:00,Wednesday,16,193.0
4388161847,2016-04-16T14:00:00,Saturday,14,217.0
4388161847,2016-05-03T17:00:00,Tuesday,17,217.0
4388161847,2016-05-05T17:00:00,Thursday,17,225.0
4388161847,2016-05-06T06:00:00,Friday,6,225.0
4388161847,2016-04-30T20:00:00,Saturday,20,233.0
4388161847,2016-05-09T19:00:00,Monday,19,274.0
4388161847,2016-04-19T05:00:00,Tuesday,5,259.0
4388161847,2016-05-05T06:00:00,Thursday,6,275.0
4388161847,2016-04-26T06:00:00,Tuesday,6,307.0
4388161847,2016-05-06T20:00:00,Friday,20,339.0
4388161847,2016-04-17T02:00:00,Sunday,2,81.0
4388161847,2016-04-17T05:00:00,Sunday,5,81.0
4388161847,2016-04-23T03:00:00,Saturday,3,81.0
4388161847,2016-04-24T03:00:00,Sunday,3,81.0
4388161847,2016-04-24T05:00:00,Sunday,5,81.0
4388161847,2016-04-24T22:00:00,Sunday,22,81.0
4388161847,2016-04-26T03:00:00,Tuesday,3,81.0
4388161847,2016-04-26T22:00:00,Tuesday,22,81.0
4388161847,2016-04-30T01:00:00,Saturday,1,81.0
4388161847,2016-04-30T03:00:00,Saturday,3,81.0
4388161847,2016-04-30T08:00:00,Saturday,8,81.0
4388161847,2016-05-01T00:00:00,Sunday,0,81.0
4388161847,2016-05-01T03:00:00,Sunday,3,81.0
4388161847,2016-05-02T01:00:00,Monday,1,81.0
4388161847,2016-05-05T02:00:00,Thursday,2,81.0
4388161847,2016-05-08T00:00:00,Sunday,0,81.0
4388161847,2016-05-10T03:00:00,Tuesday,3,81.0
4388161847,2016-04-14T21:00:00,Thursday,21,85.0
4388161847,2016-04-18T23:00:00,Monday,23,85.0
4388161847,2016-04-23T09:00:00,Saturday,9,85.0
4388161847,2016-04-27T02:00:00,Wednesday,2,85.0
4388161847,2016-04-16T02:00:00,Saturday,2,89.0
4388161847,2016-04-23T06:00:00,Saturday,6,89.0
4388161847,2016-05-01T01:00:00,Sunday,1,89.0
4388161847,2016-04-22T21:00:00,Friday,21,93.0
4388161847,2016-04-15T07:00:00,Friday,7,97.0
4388161847,2016-04-18T21:00:00,Monday,21,97.0
4388161847,2016-04-27T08:00:00,Wednesday,8,97.0
4388161847,2016-04-30T15:00:00,Saturday,15,97.0
4388161847,2016-05-10T16:00:00,Tuesday,16,97.0
4388161847,2016-04-17T22:00:00,Sunday,22,101.0
4388161847,2016-04-21T13:00:00,Thursday,13,101.0
4388161847,2016-04-25T13:00:00,Monday,13,101.0
4388161847,2016-04-26T08:00:00,Tuesday,8,101.0
4388161847,2016-05-12T08:00:00,Thursday,8,101.0
4388161847,2016-05-12T10:00:00,Thursday,10,101.0
4388161847,2016-04-22T11:00:00,Friday,11,105.0
4388161847,2016-04-25T10:00:00,Monday,10,105.0
4388161847,2016-05-04T08:00:00,Wednesday,8,105.0
4388161847,2016-05-04T14:00:00,Wednesday,14,105.0
4388161847,2016-05-10T09:00:00,Tuesday,9,105.0
4388161847,2016-04-22T20:00:00,Friday,20,109.0
4388161847,2016-04-23T17:00:00,Saturday,17,109.0
4388161847,2016-04-23T19:00:00,Saturday,19,109.0
4388161847,2016-05-01T09:00:00,Sunday,9,109.0
4388161847,2016-05-02T13:00:00,Monday,13,109.0
4388161847,2016-05-03T08:00:00,Tuesday,8,109.0
4388161847,2016-05-03T21:00:00,Tuesday,21,109.0
4388161847,2016-05-04T13:00:00,Wednesday,13,109.0
4388161847,2016-05-09T08:00:00,Monday,8,109.0
4388161847,2016-04-16T16:00:00,Saturday,16,113.0
4388161847,2016-04-17T16:00:00,Sunday,16,113.0
4388161847,2016-04-29T10:00:00,Friday,10,113.0
4388161847,2016-04-29T13:00:00,Friday,13,113.0
4388161847,2016-05-05T10:00:00,Thursday,10,113.0
4388161847,2016-05-06T09:00:00,Friday,9,113.0
4388161847,2016-05-08T09:00:00,Sunday,9,113.0
4388161847,2016-05-09T11:00:00,Monday,11,113.0
4388161847,2016-04-16T17:00:00,Saturday,17,117.0
4388161847,2016-04-27T10:00:00,Wednesday,10,117.0
4388161847,2016-04-30T19:00:00,Saturday,19,117.0
4388161847,2016-05-02T12:00:00,Monday,12,117.0
4388161847,2016-05-12T14:00:00,Thursday,14,117.0
4388161847,2016-04-13T15:00:00,Wednesday,15,121.0
4388161847,2016-04-14T15:00:00,Thursday,15,121.0
4388161847,2016-04-18T10:00:00,Monday,10,121.0
4388161847,2016-04-20T07:00:00,Wednesday,7,121.0
4388161847,2016-04-20T12:00:00,Wednesday,12,121.0
4388161847,2016-04-21T17:00:00,Thursday,17,121.0
4388161847,2016-05-03T11:00:00,Tuesday,11,121.0
4388161847,2016-05-05T18:00:00,Thursday,18,121.0
4388161847,2016-05-11T15:00:00,Wednesday,15,121.0
4388161847,2016-04-17T10:00:00,Sunday,10,125.0
4388161847,2016-04-17T17:00:00,Sunday,17,125.0
4388161847,2016-04-21T12:00:00,Thursday,12,125.0
4388161847,2016-04-26T09:00:00,Tuesday,9,125.0
4388161847,2016-05-04T11:00:00,Wednesday,11,125.0
4388161847,2016-05-04T20:00:00,Wednesday,20,125.0
4388161847,2016-05-05T07:00:00,Thursday,7,125.0
4388161847,2016-04-23T22:00:00,Saturday,22,130.0
4388161847,2016-04-29T14:00:00,Friday,14,130.0
4388161847,2016-04-22T12:00:00,Friday,12,138.0
4388161847,2016-04-27T12:00:00,Wednesday,12,138.0
4388161847,2016-05-04T12:00:00,Wednesday,12,138.0
4388161847,2016-05-08T18:00:00,Sunday,18,138.0
4388161847,2016-05-11T20:00:00,Wednesday,20,138.0
4388161847,2016-04-16T15:00:00,Saturday,15,146.0
4388161847,2016-05-11T05:00:00,Wednesday,5,162.0
4388161847,2016-05-11T19:00:00,Wednesday,19,162.0
4388161847,2016-04-18T19:00:00,Monday,19,170.0
4388161847,2016-04-21T05:00:00,Thursday,5,170.0
4388161847,2016-05-01T13:00:00,Sunday,13,170.0
4388161847,2016-05-04T05:00:00,Wednesday,5,170.0
4388161847,2016-04-19T16:00:00,Tuesday,16,178.0
4388161847,2016-04-27T16:00:00,Wednesday,16,178.0
4388161847,2016-04-22T10:00:00,Friday,10,186.0
4388161847,2016-05-01T10:00:00,Sunday,10,186.0
4388161847,2016-05-09T18:00:00,Monday,18,186.0
4388161847,2016-04-26T05:00:00,Tuesday,5,202.0
4388161847,2016-05-01T15:00:00,Sunday,15,202.0
4388161847,2016-04-28T05:00:00,Thursday,5,226.0
4388161847,2016-05-07T19:00:00,Saturday,19,226.0
4388161847,2016-04-22T09:00:00,Friday,9,260.0
4388161847,2016-05-09T06:00:00,Monday,6,260.0
4388161847,2016-05-07T12:00:00,Saturday,12,436.0
4388161847,2016-04-25T20:00:00,Monday,20,309.0
4388161847,2016-04-26T12:00:00,Tuesday,12,131.0
4388161847,2016-04-26T16:00:00,Tuesday,16,131.0
4388161847,2016-04-15T10:00:00,Friday,10,139.0
4388161847,2016-04-16T06:00:00,Saturday,6,139.0
4388161847,2016-04-26T10:00:00,Tuesday,10,139.0
4388161847,2016-05-07T21:00:00,Saturday,21,139.0
4388161847,2016-05-07T10:00:00,Saturday,10,155.0
4388161847,2016-05-07T18:00:00,Saturday,18,155.0
4388161847,2016-04-13T17:00:00,Wednesday,17,163.0
4388161847,2016-04-25T05:00:00,Monday,5,163.0
4388161847,2016-04-24T12:00:00,Sunday,12,171.0
4388161847,2016-04-24T13:00:00,Sunday,13,187.0
4388161847,2016-05-10T17:00:00,Tuesday,17,195.0
4388161847,2016-04-30T13:00:00,Saturday,13,203.0
4388161847,2016-04-30T09:00:00,Saturday,9,211.0
4388161847,2016-04-13T18:00:00,Wednesday,18,235.0
4388161847,2016-04-24T14:00:00,Sunday,14,251.0
4388161847,2016-05-03T05:00:00,Tuesday,5,310.0
4388161847,2016-04-18T16:00:00,Monday,16,374.0
4388161847,2016-05-06T05:00:00,Friday,5,390.0
4388161847,2016-05-07T17:00:00,Saturday,17,279.0
4388161847,2016-04-12T00:00:00,Tuesday,0,78.0
4388161847,2016-04-12T01:00:00,Tuesday,1,78.0
4388161847,2016-04-12T02:00:00,Tuesday,2,78.0
4388161847,2016-04-12T03:00:00,Tuesday,3,78.0
4388161847,2016-04-12T04:00:00,Tuesday,4,78.0
4388161847,2016-04-12T05:00:00,Tuesday,5,78.0
4388161847,2016-04-12T06:00:00,Tuesday,6,78.0
4388161847,2016-04-12T07:00:00,Tuesday,7,78.0
4388161847,2016-04-12T08:00:00,Tuesday,8,78.0
4388161847,2016-04-12T09:00:00,Tuesday,9,78.0
4388161847,2016-04-12T10:00:00,Tuesday,10,78.0
4388161847,2016-04-12T11:00:00,Tuesday,11,78.0
4388161847,2016-04-12T12:00:00,Tuesday,12,78.0
4388161847,2016-04-12T13:00:00,Tuesday,13,78.0
4388161847,2016-04-12T14:00:00,Tuesday,14,78.0
4388161847,2016-04-12T15:00:00,Tuesday,15,78.0
4388161847,2016-04-12T16:00:00,Tuesday,16,78.0
4388161847,2016-04-12T17:00:00,Tuesday,17,78.0
4388161847,2016-04-12T18:00:00,Tuesday,18,78.0
4388161847,2016-04-12T19:00:00,Tuesday,19,78.0
4388161847,2016-04-12T20:00:00,Tuesday,20,78.0
4388161847,2016-04-12T21:00:00,Tuesday,21,78.0
4388161847,2016-04-12T22:00:00,Tuesday,22,78.0
4388161847,2016-04-12T23:00:00,Tuesday,23,78.0
4388161847,2016-04-13T00:00:00,Wednesday,0,78.0
4388161847,2016-04-13T01:00:00,Wednesday,1,78.0
4388161847,2016-04-13T02:00:00,Wednesday,2,78.0
4388161847,2016-04-13T03:00:00,Wednesday,3,78.0
4388161847,2016-04-13T04:00:00,Wednesday,4,78.0
4388161847,2016-04-13T05:00:00,Wednesday,5,78.0
4388161847,2016-04-13T06:00:00,Wednesday,6,78.0
4388161847,2016-04-13T07:00:00,Wednesday,7,78.0
