Id,weekday,hour,Value
2347167796,Wednesday,15,98
2347167796,Wednesday,16,98
2347167796,Wednesday,18,98
2347167796,Wednesday,20,98
2347167796,Wednesday,21,98
2347167796,Thursday,7,98
2347167796,Thursday,8,98
2347167796,Thursday,13,98
2347167796,Thursday,15,98
2347167796,Thursday,18,98
2347167796,Thursday,20,98
2347167796,Thursday,21,98
2347167796,Friday,7,98
2347167796,Friday,8,98
2347167796,Friday,12,98
2347167796,Friday,13,98
2347167796,Friday,18,98
2347167796,Friday,19,98
2347167796,Friday,20,98
2347167796,Friday,21,98
2347167796,Saturday,7,98
2347167796,Saturday,8,98
2347167796,Saturday,9,98
2347167796,Saturday,10,98
2347167796,Saturday,11,98
2347167796,Saturday,12,98
2347167796,Saturday,13,98
2347167796,Saturday,17,98
2347167796,Saturday,18,98
2347167796,Saturday,19,98
2347167796,Saturday,21,98
2347167796,Saturday,22,98
2347167796,Sunday,11,98
2347167796,Sunday,14,98
2347167796,Sunday,15,98
2347167796,Sunday,16,98
2347167796,Sunday,18,98
2347167796,Sunday,19,98
2347167796,Monday,4,98
2347167796,Monday,7,98
2347167796,Monday,8,98
2347167796,Monday,10,98
2347167796,Monday,13,98
2347167796,Monday,18,98
2347167796,Monday,20,98
2347167796,Tuesday,6,98
2347167796,Tuesday,7,98
2347167796,Wednesday,17,98
2347167796,Wednesday,19,98
2347167796,Thursday,12,98
2347167796,Friday,6,98
2347167796,Friday,14,98
2347167796,Saturday,14,98
2347167796,Saturday,16,98
2347167796,Saturday,20,98
2347167796,Sunday,8,98
2347167796,Sunday,9,98
2347167796,Sunday,10,98
2347167796,Sunday,12,98
2347167796,Sunday,13,98
2347167796,Sunday,20,98
2347167796,Sunday,21,98
2347167796,Monday,19,98
2347167796,Monday,22,98
2347167796,Wednesday,12,98
2347167796,Wednesday,14,98
2347167796,Thursday,22,98
2347167796,Tuesday,8,99
2347167796,Tuesday,9,99
2347167796,Tuesday,10,99
2347167796,Tuesday,11,99
2347167796,Tuesday,13,99
2347167796,Tuesday,14,99
2347167796,Tuesday,15,99
2347167796,Tuesday,16,99
2347167796,Tuesday,17,99
2347167796,Tuesday,18,99
2347167796,Tuesday,19,99
2347167796,Tuesday,20,99
2347167796,Tuesday,21,99
2347167796,Wednesday,7,99
2347167796,Wednesday,8,99
2347167796,Wednesday,13,99
2347167796,Wednesday,15,99
2347167796,Wednesday,16,99
2347167796,Wednesday,18,99
2347167796,Wednesday,21,99
2347167796,Thursday,7,99
2347167796,Thursday,8,99
2347167796,Thursday,9,99
2347167796,Thursday,13,99
2347167796,Thursday,18,99
2347167796,Thursday,20,99
2347167796,Thursday,21,99
2347167796,Friday,7,99
2347167796,Friday,12,99
2347167796,Friday,13,99
2347167796,Friday,18,99
2347167796,Friday,19,99
2347167796,Friday,20,99
2347167796,Friday,21,99
2347167796,Saturday,7,99
2347167796,Saturday,8,99
2347167796,Saturday,9,99
2347167796,Saturday,10,99
2347167796,Saturday,11,99
2347167796,Saturday,12,99
2347167796,Saturday,13,99
2347167796,Saturday,17,99
2347167796,Saturday,18,99
2347167796,Saturday,19,99
2347167796,Saturday,20,99
2347167796,Saturday,21,99
2347167796,Sunday,11,99
2347167796,Sunday,14,99
2347167796,Sunday,15,99
2347167796,Sunday,16,99
2347167796,Sunday,18,99
2347167796,Monday,7,99
2347167796,Monday,8,99
2347167796,Monday,13,99
2347167796,Monday,16,99
2347167796,Monday,18,99
2347167796,Monday,20,99
2347167796,Tuesday,5,99
2347167796,Tuesday,7,99
2347167796,Tuesday,12,99
2347167796,Wednesday,10,99
2347167796,Wednesday,11,99
2347167796,Wednesday,17,99
2347167796,Wednesday,19,99
2347167796,Wednesday,20,99
2347167796,Thursday,12,99
2347167796,Friday,4,99
2347167796,Friday,6,99
2347167796,Friday,8,99
2347167796,Friday,14,99
2347167796,Saturday,14,99
2347167796,Saturday,16,99
2347167796,Sunday,8,99
2347167796,Sunday,10,99
2347167796,Sunday,12,99
2347167796,Sunday,13,99
2347167796,Sunday,19,99
2347167796,Sunday,20,99
2347167796,Sunday,21,99
2347167796,Monday,12,99
2347167796,Monday,19,99
2347167796,Monday,22,99
2347167796,Tuesday,6,99
2347167796,Wednesday,12,99
2347167796,Wednesday,14,99
2347167796,Thursday,22,99
2347167796,Tuesday,7,100
2347167796,Tuesday,8,100
2347167796,Tuesday,9,100
2347167796,Tuesday,10,100
2347167796,Tuesday,11,100
2347167796,Tuesday,13,100
2347167796,Tuesday,14,100
2347167796,Tuesday,15,100
2347167796,Tuesday,16,100
2347167796,Tuesday,17,100
2347167796,Tuesday,18,100
2347167796,Tuesday,20,100
2347167796,Tuesday,21,100
2347167796,Wednesday,7,100
2347167796,Wednesday,8,100
2347167796,Wednesday,12,100
2347167796,Wednesday,13,100
2347167796,Wednesday,15,100
2347167796,Wednesday,16,100
2347167796,Wednesday,18,100
2347167796,Wednesday,21,100
2347167796,Thursday,7,100
2347167796,Thursday,8,100
2347167796,Thursday,13,100
2347167796,Thursday,15,100
2347167796,Thursday,18,100
2347167796,Thursday,19,100
2347167796,Thursday,20,100
2347167796,Friday,7,100
2347167796,Friday,8,100
2347167796,Friday,12,100
2347167796,Friday,13,100
2347167796,Friday,18,100
2347167796,Friday,19,100
2347167796,Friday,20,100
2347167796,Friday,21,100
2347167796,Saturday,7,100
2347167796,Saturday,8,100
2347167796,Saturday,9,100
2347167796,Saturday,10,100
2347167796,Saturday,11,100
2347167796,Saturday,12,100
2347167796,Saturday,13,100
2347167796,Saturday,17,100
2347167796,Saturday,18,100
2347167796,Saturday,19,100
2347167796,Saturday,20,100
2347167796,Saturday,21,100
2347167796,Sunday,11,100
2347167796,Sunday,14,100
2347167796,Sunday,19,100
2347167796,Monday,7,100
2347167796,Monday,8,100
2347167796,Monday,13,100
2347167796,Monday,14,100
2347167796,Monday,20,100
2347167796,Tuesday,5,100
2347167796,Tuesday,6,100
2347167796,Tuesday,12,100
2347167796,Tuesday,19,100
2347167796,Wednesday,19,100
2347167796,Wednesday,20,100
2347167796,Thursday,12,100
2347167796,Thursday,21,100
2347167796,Friday,14,100
2347167796,Saturday,14,100
2347167796,Saturday,16,100
2347167796,Sunday,8,100
2347167796,Sunday,10,100
2347167796,Sunday,12,100
2347167796,Sunday,13,100
2347167796,Sunday,15,100
2347167796,Sunday,16,100
2347167796,Sunday,18,100
2347167796,Sunday,20,100
2347167796,Sunday,21,100
2347167796,Monday,18,100
2347167796,Monday,19,100
2347167796,Monday,22,100
2347167796,Wednesday,14,100
2347167796,Wednesday,23,100
2347167796,Thursday,9,100
2347167796,Thursday,22,100
2347167796,Tuesday,8,101
2347167796,Tuesday,9,101
2347167796,Tuesday,10,101
2347167796,Tuesday,11,101
2347167796,Tuesday,12,101
2347167796,Tuesday,13,101
2347167796,Tuesday,14,101
2347167796,Tuesday,15,101
2347167796,Tuesday,16,101
2347167796,Tuesday,17,101
2347167796,Tuesday,18,101
2347167796,Tuesday,19,101
2347167796,Tuesday,20,101
2347167796,Tuesday,21,101
2347167796,Wednesday,7,101
2347167796,Wednesday,8,101
2347167796,Wednesday,12,101
2347167796,Wednesday,13,101
2347167796,Wednesday,16,101
2347167796,Wednesday,18,101
2347167796,Wednesday,20,101
2347167796,Wednesday,21,101
2347167796,Thursday,7,101
2347167796,Thursday,8,101
2347167796,Thursday,13,101
2347167796,Thursday,15,101
2347167796,Thursday,18,101
2347167796,Thursday,21,101
2347167796,Friday,7,101
2347167796,Friday,8,101
2347167796,Friday,12,101
2347167796,Friday,13,101
2347167796,Friday,18,101
2347167796,Friday,19,101
2347167796,Friday,20,101
2347167796,Friday,21,101
2347167796,Saturday,7,101
2347167796,Saturday,8,101
2347167796,Saturday,9,101
2347167796,Saturday,10,101
2347167796,Saturday,11,101
2347167796,Saturday,12,101
2347167796,Saturday,13,101
2347167796,Saturday,17,101
2347167796,Saturday,18,101
2347167796,Saturday,19,101
2347167796,Saturday,20,101
2347167796,Saturday,21,101
2347167796,Sunday,11,101
2347167796,Sunday,14,101
2347167796,Sunday,18,101
2347167796,Sunday,19,101
2347167796,Monday,7,101
2347167796,Monday,8,101
2347167796,Monday,13,101
2347167796,Monday,14,101
2347167796,Monday,20,101
2347167796,Tuesday,7,101
2347167796,Wednesday,10,101
2347167796,Wednesday,17,101
2347167796,Wednesday,19,101
2347167796,Thursday,20,101
2347167796,Saturday,14,101
2347167796,Saturday,16,101
2347167796,Sunday,8,101
2347167796,Sunday,9,101
2347167796,Sunday,10,101
2347167796,Sunday,12,101
2347167796,Sunday,13,101
2347167796,Sunday,15,101
2347167796,Sunday,16,101
2347167796,Sunday,20,101
2347167796,Monday,3,101
2347167796,Monday,18,101
2347167796,Monday,19,101
2347167796,Wednesday,14,101
2347167796,Wednesday,23,101
2347167796,Thursday,22,101
2347167796,Tuesday,7,102
2347167796,Tuesday,8,102
2347167796,Tuesday,9,102
2347167796,Tuesday,11,102
2347167796,Tuesday,13,102
2347167796,Tuesday,14,102
2347167796,Tuesday,15,102
2347167796,Tuesday,16,102
2347167796,Tuesday,17,102
2347167796,Tuesday,18,102
2347167796,Tuesday,20,102
2347167796,Tuesday,21,102
2347167796,Wednesday,7,102
2347167796,Wednesday,8,102
2347167796,Wednesday,13,102
2347167796,Wednesday,16,102
2347167796,Wednesday,18,102
2347167796,Thursday,7,102
2347167796,Thursday,8,102
2347167796,Thursday,9,102
2347167796,Thursday,13,102
2347167796,Thursday,18,102
2347167796,Thursday,20,102
2347167796,Friday,7,102
2347167796,Friday,8,102
2347167796,Friday,12,102
2347167796,Friday,13,102
2347167796,Friday,18,102
2347167796,Friday,19,102
2347167796,Friday,21,102
2347167796,Saturday,7,102
2347167796,Saturday,8,102
2347167796,Saturday,9,102
2347167796,Saturday,10,102
2347167796,Saturday,13,102
2347167796,Saturday,16,102
2347167796,Saturday,17,102
2347167796,Saturday,18,102
2347167796,Saturday,19,102
2347167796,Saturday,20,102
2347167796,Saturday,21,102
2347167796,Saturday,22,102
2347167796,Sunday,11,102
2347167796,Sunday,14,102
2347167796,Sunday,15,102
2347167796,Sunday,18,102
2347167796,Sunday,19,102
2347167796,Monday,7,102
2347167796,Monday,8,102
2347167796,Monday,13,102
2347167796,Monday,14,102
2347167796,Monday,18,102
2347167796,Monday,20,102
2347167796,Tuesday,6,102
2347167796,Tuesday,10,102
2347167796,Tuesday,12,102
2347167796,Tuesday,19,102
2347167796,Wednesday,10,102
2347167796,Wednesday,19,102
2347167796,Wednesday,20,102
2347167796,Thursday,21,102
2347167796,Saturday,11,102
2347167796,Saturday,12,102
2347167796,Saturday,14,102
2347167796,Sunday,8,102
2347167796,Sunday,9,102
2347167796,Sunday,10,102
2347167796,Sunday,13,102
2347167796,Sunday,16,102
2347167796,Sunday,20,102
2347167796,Monday,19,102
2347167796,Wednesday,12,102
2347167796,Wednesday,14,102
2347167796,Wednesday,23,102
2347167796,Thursday,22,102
2347167796,Tuesday,7,103
2347167796,Tuesday,8,103
2347167796,Tuesday,9,103
2347167796,Tuesday,11,103
2347167796,Tuesday,12,103
2347167796,Tuesday,13,103
2347167796,Tuesday,14,103
2347167796,Tuesday,15,103
2347167796,Tuesday,16,103
2347167796,Tuesday,17,103
2347167796,Tuesday,18,103
2347167796,Tuesday,20,103
2347167796,Tuesday,21,103
2347167796,Wednesday,7,103
2347167796,Wednesday,8,103
2347167796,Wednesday,13,103
2347167796,Wednesday,18,103
2347167796,Wednesday,21,103
2347167796,Thursday,7,103
2347167796,Thursday,9,103
2347167796,Thursday,13,103
2347167796,Thursday,18,103
2347167796,Thursday,19,103
2347167796,Thursday,20,103
2347167796,Thursday,21,103
2347167796,Friday,8,103
2347167796,Friday,12,103
2347167796,Friday,13,103
2347167796,Friday,18,103
2347167796,Friday,19,103
2347167796,Friday,20,103
2347167796,Friday,21,103
2347167796,Saturday,7,103
2347167796,Saturday,8,103
2347167796,Saturday,9,103
2347167796,Saturday,10,103
2347167796,Saturday,11,103
2347167796,Saturday,17,103
2347167796,Saturday,18,103
2347167796,Saturday,19,103
2347167796,Saturday,20,103
2347167796,Saturday,21,103
2347167796,Sunday,11,103
2347167796,Sunday,14,103
2347167796,Sunday,15,103
2347167796,Sunday,18,103
2347167796,Sunday,19,103
2347167796,Monday,7,103
2347167796,Monday,8,103
2347167796,Monday,13,103
2347167796,Monday,14,103
2347167796,Monday,20,103
2347167796,Tuesday,10,103
2347167796,Tuesday,19,103
2347167796,Wednesday,17,103
2347167796,Wednesday,19,103
2347167796,Wednesday,20,103
2347167796,Thursday,8,103
2347167796,Friday,7,103
2347167796,Saturday,12,103
2347167796,Saturday,13,103
2347167796,Saturday,14,103
2347167796,Saturday,16,103
2347167796,Sunday,8,103
2347167796,Sunday,10,103
2347167796,Sunday,13,103
2347167796,Sunday,16,103
2347167796,Sunday,20,103
2347167796,Monday,18,103
2347167796,Monday,19,103
2347167796,Wednesday,12,103
2347167796,Wednesday,14,103
2347167796,Wednesday,23,103
2347167796,Thursday,22,103
2347167796,Tuesday,7,104
2347167796,Tuesday,8,104
2347167796,Tuesday,11,104
2347167796,Tuesday,13,104
2347167796,Tuesday,14,104
2347167796,Tuesday,15,104
2347167796,Tuesday,16,104
2347167796,Tuesday,17,104
2347167796,Tuesday,18,104
2347167796,Tuesday,20,104
2347167796,Tuesday,21,104
2347167796,Wednesday,7,104
2347167796,Wednesday,8,104
2347167796,Wednesday,13,104
2347167796,Wednesday,16,104
2347167796,Wednesday,18,104
2347167796,Wednesday,21,104
2347167796,Thursday,7,104
2347167796,Thursday,8,104
2347167796,Thursday,13,104
2347167796,Thursday,18,104
2347167796,Thursday,20,104
2347167796,Thursday,21,104
2347167796,Friday,8,104
2347167796,Friday,13,104
2347167796,Friday,18,104
2347167796,Friday,19,104
2347167796,Friday,21,104
2347167796,Saturday,7,104
2347167796,Saturday,8,104
2347167796,Saturday,9,104
2347167796,Saturday,10,104
2347167796,Saturday,11,104
2347167796,Saturday,16,104
2347167796,Saturday,17,104
2347167796,Saturday,18,104
2347167796,Saturday,19,104
2347167796,Saturday,20,104
2347167796,Saturday,21,104
2347167796,Sunday,11,104
2347167796,Sunday,14,104
2347167796,Sunday,15,104
2347167796,Sunday,16,104
2347167796,Sunday,18,104
2347167796,Monday,7,104
2347167796,Monday,8,104
2347167796,Monday,13,104
2347167796,Monday,14,104
2347167796,Monday,18,104
2347167796,Monday,20,104
2347167796,Tuesday,9,104
2347167796,Tuesday,10,104
2347167796,Tuesday,12,104
2347167796,Tuesday,19,104
2347167796,Wednesday,17,104
2347167796,Wednesday,19,104
2347167796,Wednesday,20,104
2347167796,Friday,7,104
2347167796,Saturday,12,104
2347167796,Saturday,13,104
2347167796,Saturday,14,104
2347167796,Sunday,8,104
2347167796,Sunday,9,104
2347167796,Sunday,10,104
2347167796,Sunday,13,104
2347167796,Sunday,19,104
2347167796,Monday,19,104
2347167796,Wednesday,12,104
2347167796,Wednesday,14,104
2347167796,Wednesday,23,104
2347167796,Thursday,22,104
2347167796,Tuesday,7,105
2347167796,Tuesday,8,105
2347167796,Tuesday,9,105
2347167796,Tuesday,10,105
2347167796,Tuesday,11,105
2347167796,Tuesday,12,105
2347167796,Tuesday,14,105
2347167796,Tuesday,15,105
2347167796,Tuesday,16,105
2347167796,Tuesday,17,105
2347167796,Tuesday,18,105
2347167796,Tuesday,20,105
2347167796,Tuesday,21,105
2347167796,Wednesday,7,105
2347167796,Wednesday,8,105
2347167796,Wednesday,13,105
2347167796,Wednesday,16,105
2347167796,Wednesday,18,105
2347167796,Wednesday,21,105
2347167796,Thursday,7,105
2347167796,Thursday,13,105
2347167796,Thursday,20,105
2347167796,Friday,8,105
2347167796,Friday,13,105
2347167796,Friday,18,105
2347167796,Friday,19,105
2347167796,Friday,20,105
2347167796,Friday,21,105
2347167796,Saturday,7,105
2347167796,Saturday,8,105
2347167796,Saturday,9,105
2347167796,Saturday,10,105
2347167796,Saturday,11,105
2347167796,Saturday,16,105
2347167796,Saturday,17,105
2347167796,Saturday,18,105
2347167796,Saturday,19,105
2347167796,Saturday,20,105
2347167796,Saturday,21,105
2347167796,Saturday,22,105
2347167796,Sunday,11,105
2347167796,Sunday,15,105
2347167796,Sunday,16,105
2347167796,Monday,8,105
2347167796,Monday,13,105
2347167796,Monday,14,105
2347167796,Monday,15,105
2347167796,Monday,18,105
2347167796,Monday,20,105
2347167796,Tuesday,13,105
2347167796,Tuesday,19,105
2347167796,Wednesday,19,105
2347167796,Wednesday,20,105
2347167796,Thursday,8,105
2347167796,Thursday,18,105
2347167796,Thursday,21,105
2347167796,Friday,7,105
2347167796,Saturday,12,105
2347167796,Saturday,13,105
2347167796,Saturday,14,105
2347167796,Sunday,8,105
2347167796,Sunday,9,105
2347167796,Sunday,10,105
2347167796,Sunday,13,105
2347167796,Sunday,18,105
2347167796,Sunday,19,105
2347167796,Sunday,20,105
2347167796,Monday,19,105
2347167796,Wednesday,14,105
2347167796,Wednesday,23,105
2347167796,Thursday,9,105
2347167796,Thursday,22,105
4388161847,Wednesday,0,50
4388161847,Wednesday,0,49
4388161847,Wednesday,0,47
4388161847,Wednesday,0,48
4388161847,Wednesday,1,50
4388161847,Wednesday,2,50
4388161847,Wednesday,2,49
4388161847,Wednesday,2,48
4388161847,Wednesday,2,47
4388161847,Wednesday,3,49
4388161847,Wednesday,3,50
4388161847,Wednesday,3,47
4388161847,Wednesday,3,48
4388161847,Wednesday,3,46
4388161847,Wednesday,3,45
4388161847,Wednesday,4,48
4388161847,Wednesday,4,49
4388161847,Wednesday,4,50
4388161847,Wednesday,4,47
4388161847,Wednesday,4,46
4388161847,Wednesday,4,45
4388161847,Wednesday,4,114
4388161847,Wednesday,4,119
4388161847,Wednesday,4,120
4388161847,Wednesday,4,121
4388161847,Wednesday,4,117
4388161847,Wednesday,4,116
4388161847,Wednesday,4,115
4388161847,Wednesday,4,113
4388161847,Wednesday,4,108
4388161847,Wednesday,4,112
4388161847,Wednesday,4,110
4388161847,Wednesday,4,109
4388161847,Wednesday,4,107
4388161847,Wednesday,4,106
4388161847,Wednesday,5,106
4388161847,Wednesday,5,113
4388161847,Wednesday,5,114
4388161847,Wednesday,5,110
4388161847,Wednesday,5,111
4388161847,Wednesday,5,107
4388161847,Wednesday,5,108
4388161847,Wednesday,5,109
4388161847,Wednesday,5,112
4388161847,Wednesday,5,118
4388161847,Wednesday,5,117
4388161847,Wednesday,5,115
4388161847,Wednesday,5,119
4388161847,Wednesday,5,124
4388161847,Wednesday,5,130
4388161847,Wednesday,5,128
4388161847,Wednesday,5,129
4388161847,Wednesday,5,126
4388161847,Wednesday,5,121
4388161847,Wednesday,5,122
4388161847,Wednesday,5,127
4388161847,Wednesday,5,116
4388161847,Wednesday,6,111
4388161847,Wednesday,6,112
4388161847,Wednesday,6,117
4388161847,Wednesday,6,115
4388161847,Wednesday,6,107
4388161847,Wednesday,6,110
4388161847,Wednesday,6,113
4388161847,Wednesday,6,114
4388161847,Wednesday,6,120
4388161847,Wednesday,6,116
4388161847,Wednesday,6,106
4388161847,Wednesday,6,108
4388161847,Wednesday,10,106
4388161847,Wednesday,15,130
4388161847,Wednesday,15,129
4388161847,Wednesday,15,123
4388161847,Wednesday,15,112
4388161847,Wednesday,15,110
4388161847,Wednesday,15,109
4388161847,Wednesday,18,109
4388161847,Wednesday,18,112
4388161847,Wednesday,18,108
4388161847,Wednesday,18,106
4388161847,Wednesday,19,108
4388161847,Wednesday,19,114
4388161847,Wednesday,19,115
4388161847,Wednesday,19,111
4388161847,Wednesday,19,110
4388161847,Wednesday,19,109
4388161847,Wednesday,19,113
4388161847,Wednesday,19,118
4388161847,Wednesday,19,117
4388161847,Wednesday,19,107
4388161847,Wednesday,19,106
4388161847,Wednesday,19,112
4388161847,Wednesday,19,116
4388161847,Thursday,5,108
4388161847,Thursday,5,109
4388161847,Thursday,5,110
4388161847,Thursday,5,112
4388161847,Thursday,5,115
4388161847,Thursday,5,116
4388161847,Thursday,5,118
4388161847,Thursday,5,121
4388161847,Thursday,5,122
4388161847,Thursday,5,124
4388161847,Thursday,5,126
4388161847,Thursday,5,131
4388161847,Thursday,5,130
4388161847,Thursday,5,132
4388161847,Thursday,5,120
4388161847,Thursday,5,119
4388161847,Thursday,5,123
4388161847,Thursday,5,125
4388161847,Thursday,5,127
4388161847,Thursday,5,114
4388161847,Thursday,5,111
4388161847,Thursday,5,106
4388161847,Thursday,5,113
4388161847,Thursday,5,117
4388161847,Thursday,5,107
4388161847,Thursday,5,129
4388161847,Thursday,5,128
4388161847,Thursday,6,115
4388161847,Thursday,6,114
4388161847,Thursday,6,112
4388161847,Thursday,6,109
4388161847,Thursday,6,107
4388161847,Thursday,6,106
4388161847,Thursday,6,108
4388161847,Thursday,6,110
4388161847,Thursday,6,111
4388161847,Thursday,6,118
4388161847,Thursday,6,120
4388161847,Thursday,6,123
4388161847,Thursday,6,130
4388161847,Thursday,6,128
4388161847,Thursday,6,129
4388161847,Thursday,6,122
4388161847,Thursday,6,119
4388161847,Thursday,6,116
4388161847,Thursday,9,107
4388161847,Thursday,9,106
4388161847,Thursday,9,50
4388161847,Thursday,14,49
4388161847,Thursday,14,50
4388161847,Thursday,15,49
4388161847,Thursday,15,48
4388161847,Thursday,15,50
4388161847,Thursday,16,108
4388161847,Thursday,16,107
4388161847,Thursday,16,106
4388161847,Thursday,17,107
4388161847,Thursday,17,106
4388161847,Thursday,17,108
4388161847,Thursday,17,109
4388161847,Thursday,17,110
4388161847,Thursday,17,111
4388161847,Thursday,17,112
4388161847,Thursday,17,114
4388161847,Thursday,19,108
4388161847,Thursday,19,109
4388161847,Thursday,19,107
4388161847,Thursday,19,110
4388161847,Thursday,19,111
4388161847,Thursday,19,106
4388161847,Thursday,21,106
4388161847,Thursday,21,109
4388161847,Thursday,21,108
4388161847,Friday,0,50
4388161847,Friday,1,50
4388161847,Friday,1,49
4388161847,Friday,1,47
4388161847,Friday,1,45
4388161847,Friday,1,48
4388161847,Friday,1,46
4388161847,Friday,2,50
4388161847,Friday,2,48
4388161847,Friday,2,47
4388161847,Friday,2,49
4388161847,Friday,2,46
4388161847,Friday,2,45
4388161847,Friday,3,50
4388161847,Friday,3,49
4388161847,Friday,3,48
4388161847,Friday,3,47
4388161847,Friday,3,46
4388161847,Friday,3,45
4388161847,Friday,3,44
4388161847,Friday,4,50
4388161847,Friday,4,48
4388161847,Friday,4,47
4388161847,Friday,4,49
4388161847,Friday,4,115
4388161847,Friday,4,113
4388161847,Friday,4,112
4388161847,Friday,4,111
4388161847,Friday,4,114
4388161847,Friday,4,110
4388161847,Friday,4,106
4388161847,Friday,6,127
4388161847,Friday,6,125
4388161847,Friday,6,123
4388161847,Friday,6,121
4388161847,Friday,6,120
4388161847,Friday,6,118
4388161847,Friday,6,112
4388161847,Friday,6,111
4388161847,Friday,6,113
4388161847,Friday,6,109
4388161847,Friday,6,106
4388161847,Friday,6,107
4388161847,Friday,6,108
4388161847,Friday,6,110
4388161847,Friday,6,114
4388161847,Friday,6,115
4388161847,Friday,6,117
4388161847,Friday,6,119
4388161847,Friday,6,122
4388161847,Friday,6,124
4388161847,Friday,8,49
4388161847,Friday,10,47
4388161847,Friday,10,46
4388161847,Friday,10,48
4388161847,Friday,10,50
4388161847,Friday,13,109
4388161847,Friday,13,107
4388161847,Friday,13,108
4388161847,Friday,13,106
4388161847,Friday,15,106
4388161847,Friday,15,110
4388161847,Friday,15,112
4388161847,Friday,15,113
4388161847,Friday,15,117
4388161847,Friday,16,111
4388161847,Friday,16,108
4388161847,Friday,16,107
4388161847,Friday,16,110
4388161847,Friday,16,109
4388161847,Friday,16,106
4388161847,Friday,16,113
4388161847,Friday,16,112
4388161847,Friday,23,117
4388161847,Friday,23,118
4388161847,Friday,23,119
4388161847,Friday,23,120
4388161847,Friday,23,122
4388161847,Friday,23,116
4388161847,Friday,23,114
4388161847,Friday,23,113
4388161847,Friday,23,112
4388161847,Friday,23,110
4388161847,Friday,23,108
4388161847,Friday,23,111
4388161847,Friday,23,107
4388161847,Friday,23,109
4388161847,Friday,23,106
4388161847,Saturday,6,109
4388161847,Saturday,6,114
4388161847,Saturday,6,111
4388161847,Saturday,6,110
4388161847,Saturday,6,108
4388161847,Saturday,6,107
4388161847,Saturday,6,106
4388161847,Saturday,8,109
4388161847,Saturday,8,115
4388161847,Saturday,8,123
4388161847,Saturday,8,129
4388161847,Saturday,8,136
4388161847,Saturday,8,142
4388161847,Saturday,8,141
4388161847,Saturday,8,139
4388161847,Saturday,8,138
4388161847,Saturday,8,131
4388161847,Saturday,8,132
4388161847,Saturday,8,126
4388161847,Saturday,8,122
4388161847,Saturday,8,121
4388161847,Saturday,8,120
4388161847,Saturday,8,111
4388161847,Saturday,8,110
4388161847,Saturday,8,114
4388161847,Saturday,8,112
4388161847,Saturday,8,108
4388161847,Saturday,8,107
4388161847,Saturday,8,113
4388161847,Saturday,8,106
4388161847,Saturday,8,116
4388161847,Saturday,8,117
4388161847,Saturday,9,107
4388161847,Saturday,9,108
4388161847,Saturday,9,106
4388161847,Saturday,14,106
4388161847,Saturday,14,107
4388161847,Saturday,14,108
4388161847,Saturday,14,112
4388161847,Saturday,14,114
4388161847,Saturday,14,116
4388161847,Saturday,14,113
4388161847,Saturday,14,111
4388161847,Saturday,14,109
4388161847,Saturday,21,111
4388161847,Saturday,21,113
4388161847,Saturday,21,110
4388161847,Saturday,21,108
4388161847,Saturday,21,107
4388161847,Saturday,21,109
4388161847,Sunday,5,50
4388161847,Sunday,5,49
4388161847,Sunday,6,50
4388161847,Sunday,8,109
4388161847,Sunday,8,110
4388161847,Sunday,8,107
4388161847,Sunday,12,108
4388161847,Sunday,12,112
4388161847,Sunday,12,111
4388161847,Sunday,12,110
4388161847,Sunday,12,113
4388161847,Sunday,12,106
4388161847,Sunday,12,109
4388161847,Sunday,12,107
4388161847,Sunday,16,50
4388161847,Sunday,17,106
4388161847,Sunday,17,109
4388161847,Monday,7,106
4388161847,Monday,7,107
4388161847,Monday,7,109
4388161847,Monday,16,106
4388161847,Monday,16,108
4388161847,Monday,16,112
4388161847,Monday,16,116
4388161847,Monday,16,119
4388161847,Monday,16,122
4388161847,Monday,16,126
4388161847,Monday,16,128
4388161847,Monday,16,130
4388161847,Monday,16,131
4388161847,Monday,16,134
4388161847,Monday,16,137
4388161847,Monday,16,138
4388161847,Monday,16,139
4388161847,Monday,16,140
4388161847,Monday,16,141
4388161847,Monday,16,142
4388161847,Monday,16,143
4388161847,Monday,16,144
4388161847,Monday,16,146
4388161847,Monday,16,147
4388161847,Monday,16,148
4388161847,Monday,16,145
4388161847,Monday,16,129
4388161847,Monday,16,127
4388161847,Monday,16,124
4388161847,Monday,16,121
4388161847,Monday,16,120
4388161847,Monday,16,118
4388161847,Monday,16,117
4388161847,Monday,16,115
4388161847,Monday,16,114
4388161847,Monday,16,123
4388161847,Monday,16,125
4388161847,Monday,16,132
4388161847,Monday,16,133
4388161847,Monday,16,135
4388161847,Monday,16,136
4388161847,Monday,16,150
4388161847,Monday,16,149
4388161847,Monday,16,152
4388161847,Monday,16,153
4388161847,Monday,16,154
4388161847,Monday,16,155
4388161847,Monday,16,156
4388161847,Monday,16,151
4388161847,Monday,16,157
4388161847,Monday,16,158
4388161847,Monday,16,159
4388161847,Monday,16,160
4388161847,Monday,16,161
4388161847,Monday,16,162
4388161847,Monday,16,163
4388161847,Monday,16,164
4388161847,Monday,16,165
4388161847,Monday,16,166
4388161847,Monday,16,167
4388161847,Monday,16,168
4388161847,Monday,16,169
4388161847,Monday,16,170
4388161847,Monday,16,171
4388161847,Monday,16,172
4388161847,Monday,16,173
4388161847,Monday,16,174
4388161847,Monday,17,174
4388161847,Monday,17,175
4388161847,Monday,17,176
4388161847,Monday,17,172
