Id,ActivityHour,weekday,hour,TotalSteps
4558609924,2016-04-12T04:00:00,Tuesday,4,0
4558609924,2016-04-12T05:00:00,Tuesday,5,0
4558609924,2016-04-12T23:00:00,Tuesday,23,0
4558609924,2016-04-13T00:00:00,Wednesday,0,0
4558609924,2016-04-13T01:00:00,Wednesday,1,0
4558609924,2016-04-13T02:00:00,Wednesday,2,0
4558609924,2016-04-13T03:00:00,Wednesday,3,0
4558609924,2016-04-13T04:00:00,Wednesday,4,0
4558609924,2016-04-13T05:00:00,Wednesday,5,0
4558609924,2016-04-13T06:00:00,Wednesday,6,0
4558609924,2016-04-13T07:00:00,Wednesday,7,0
4558609924,2016-04-13T08:00:00,Wednesday,8,0
4558609924,2016-04-13T09:00:00,Wednesday,9,0
4558609924,2016-04-13T10:00:00,Wednesday,10,0
4558609924,2016-04-13T19:00:00,Wednesday,19,0
4558609924,2016-04-13T20:00:00,Wednesday,20,0
4558609924,2016-04-13T21:00:00,Wednesday,21,0
4558609924,2016-04-13T22:00:00,Wednesday,22,0
4558609924,2016-04-13T23:00:00,Wednesday,23,0
4558609924,2016-04-14T00:00:00,Thursday,0,0
4558609924,2016-04-14T01:00:00,Thursday,1,0
4558609924,2016-04-14T02:00:00,Thursday,2,0
4558609924,2016-04-14T03:00:00,Thursday,3,0
4558609924,2016-04-14T04:00:00,Thursday,4,0
4558609924,2016-04-14T05:00:00,Thursday,5,0
4558609924,2016-04-14T06:00:00,Thursday,6,0
4558609924,2016-04-14T07:00:00,Thursday,7,0
4558609924,2016-04-14T08:00:00,Thursday,8,0
4558609924,2016-04-14T23:00:00,Thursday,23,0
4558609924,2016-04-15T00:00:00,Friday,0,0
4558609924,2016-04-15T01:00:00,Friday,1,0
4558609924,2016-04-15T02:00:00,Friday,2,0
4558609924,2016-04-15T03:00:00,Friday,3,0
4558609924,2016-04-15T04:00:00,Friday,4,0
4558609924,2016-04-15T05:00:00,Friday,5,0
4558609924,2016-04-15T06:00:00,Friday,6,0
4558609924,2016-04-15T07:00:00,Friday,7,0
4558609924,2016-04-16T01:00:00,Saturday,1,0
4558609924,2016-04-16T03:00:00,Saturday,3,0
4558609924,2016-04-16T04:00:00,Saturday,4,0
4558609924,2016-04-16T05:00:00,Saturday,5,0
4558609924,2016-04-16T06:00:00,Saturday,6,0
4558609924,2016-04-16T07:00:00,Saturday,7,0
4558609924,2016-04-16T08:00:00,Saturday,8,0
4558609924,2016-04-17T01:00:00,Sunday,1,0
4558609924,2016-04-17T02:00:00,Sunday,2,0
4558609924,2016-04-17T03:00:00,Sunday,3,0
4558609924,2016-04-17T04:00:00,Sunday,4,0
4558609924,2016-04-17T05:00:00,Sunday,5,0
4558609924,2016-04-17T06:00:00,Sunday,6,0
4558609924,2016-04-17T07:00:00,Sunday,7,0
4558609924,2016-04-17T08:00:00,Sunday,8,0
4558609924,2016-04-18T00:00:00,Monday,0,0
4558609924,2016-04-18T01:00:00,Monday,1,0
4558609924,2016-04-18T02:00:00,Monday,2,0
4558609924,2016-04-18T03:00:00,Monday,3,0
4558609924,2016-04-18T04:00:00,Monday,4,0
4558609924,2016-04-18T05:00:00,Monday,5,0
4558609924,2016-04-18T06:00:00,Monday,6,0
4558609924,2016-04-18T23:00:00,Monday,23,0
4558609924,2016-04-19T00:00:00,Tuesday,0,0
4558609924,2016-04-19T01:00:00,Tuesday,1,0
4558609924,2016-04-19T02:00:00,Tuesday,2,0
4558609924,2016-04-19T03:00:00,Tuesday,3,0
4558609924,2016-04-19T04:00:00,Tuesday,4,0
4558609924,2016-04-19T05:00:00,Tuesday,5,0
4558609924,2016-04-19T06:00:00,Tuesday,6,0
4558609924,2016-04-19T07:00:00,Tuesday,7,0
4558609924,2016-04-19T08:00:00,Tuesday,8,0
4558609924,2016-04-19T09:00:00,Tuesday,9,0
4558609924,2016-04-19T10:00:00,Tuesday,10,0
4558609924,2016-04-19T11:00:00,Tuesday,11,0
4558609924,2016-04-20T01:00:00,Wednesday,1,0
4558609924,2016-04-20T02:00:00,Wednesday,2,0
4558609924,2016-04-20T03:00:00,Wednesday,3,0
4558609924,2016-04-20T04:00:00,Wednesday,4,0
4558609924,2016-04-20T05:00:00,Wednesday,5,0
4558609924,2016-04-20T06:00:00,Wednesday,6,0
4558609924,2016-04-20T07:00:00,Wednesday,7,0
4558609924,2016-04-20T08:00:00,Wednesday,8,0
4558609924,2016-04-20T09:00:00,Wednesday,9,0
4558609924,2016-04-21T01:00:00,Thursday,1,0
4558609924,2016-04-21T03:00:00,Thursday,3,0
4558609924,2016-04-21T04:00:00,Thursday,4,0
4558609924,2016-04-21T05:00:00,Thursday,5,0
4558609924,2016-04-21T06:00:00,Thursday,6,0
4558609924,2016-04-22T02:00:00,Friday,2,0
4558609924,2016-04-22T03:00:00,Friday,3,0
4558609924,2016-04-22T04:00:00,Friday,4,0
4558609924,2016-04-22T05:00:00,Friday,5,0
4558609924,2016-04-22T06:00:00,Friday,6,0
4558609924,2016-04-22T07:00:00,Friday,7,0
4558609924,2016-04-22T08:00:00,Friday,8,0
4558609924,2016-04-23T02:00:00,Saturday,2,0
4558609924,2016-04-23T03:00:00,Saturday,3,0
4558609924,2016-04-23T04:00:00,Saturday,4,0
4558609924,2016-04-23T05:00:00,Saturday,5,0
4558609924,2016-04-23T06:00:00,Saturday,6,0
4558609924,2016-04-23T07:00:00,Saturday,7,0
4558609924,2016-04-23T08:00:00,Saturday,8,0
4558609924,2016-04-24T00:00:00,Sunday,0,0
4558609924,2016-04-24T01:00:00,Sunday,1,0
4558609924,2016-04-24T02:00:00,Sunday,2,0
4558609924,2016-04-24T03:00:00,Sunday,3,0
4558609924,2016-04-24T04:00:00,Sunday,4,0
4558609924,2016-04-24T05:00:00,Sunday,5,0
4558609924,2016-04-24T06:00:00,Sunday,6,0
4558609924,2016-04-24T07:00:00,Sunday,7,0
4558609924,2016-04-25T02:00:00,Monday,2,0
4558609924,2016-04-25T03:00:00,Monday,3,0
4558609924,2016-04-25T04:00:00,Monday,4,0
4558609924,2016-04-25T05:00:00,Monday,5,0
4558609924,2016-04-25T06:00:00,Monday,6,0
4558609924,2016-04-25T07:00:00,Monday,7,0
4558609924,2016-04-25T08:00:00,Monday,8,0
4558609924,2016-04-25T23:00:00,Monday,23,0
4558609924,2016-04-26T00:00:00,Tuesday,0,0
4558609924,2016-04-26T01:00:00,Tuesday,1,0
4558609924,2016-04-26T02:00:00,Tuesday,2,0
4558609924,2016-04-26T03:00:00,Tuesday,3,0
4558609924,2016-04-26T04:00:00,Tuesday,4,0
4558609924,2016-04-26T05:00:00,Tuesday,5,0
4558609924,2016-04-26T06:00:00,Tuesday,6,0
4558609924,2016-04-26T07:00:00,Tuesday,7,0
4558609924,2016-04-27T01:00:00,Wednesday,1,0
4558609924,2016-04-27T02:00:00,Wednesday,2,0
4558609924,2016-04-27T03:00:00,Wednesday,3,0
4558609924,2016-04-27T04:00:00,Wednesday,4,0
4558609924,2016-04-27T05:00:00,Wednesday,5,0
4558609924,2016-04-27T06:00:00,Wednesday,6,0
4558609924,2016-04-27T07:00:00,Wednesday,7,0
4558609924,2016-04-27T08:00:00,Wednesday,8,0
4558609924,2016-04-27T23:00:00,Wednesday,23,0
4558609924,2016-04-28T00:00:00,Thursday,0,0
4558609924,2016-04-28T01:00:00,Thursday,1,0
4558609924,2016-04-28T02:00:00,Thursday,2,0
4558609924,2016-04-28T03:00:00,Thursday,3,0
4558609924,2016-04-28T04:00:00,Thursday,4,0
4558609924,2016-04-28T05:00:00,Thursday,5,0
4558609924,2016-04-29T00:00:00,Friday,0,0
4558609924,2016-04-29T01:00:00,Friday,1,0
4558609924,2016-04-29T02:00:00,Friday,2,0
4558609924,2016-04-29T03:00:00,Friday,3,0
4558609924,2016-04-29T04:00:00,Friday,4,0
4558609924,2016-04-29T05:00:00,Friday,5,0
4558609924,2016-04-29T06:00:00,Friday,6,0
4558609924,2016-04-29T07:00:00,Friday,7,0
4558609924,2016-04-29T08:00:00,Friday,8,0
4558609924,2016-04-30T00:00:00,Saturday,0,0
4558609924,2016-04-30T02:00:00,Saturday,2,0
4558609924,2016-04-30T03:00:00,Saturday,3,0
4558609924,2016-04-30T04:00:00,Saturday,4,0
4558609924,2016-04-30T05:00:00,Saturday,5,0
4558609924,2016-05-01T00:00:00,Sunday,0,0
4558609924,2016-05-01T01:00:00,Sunday,1,0
4558609924,2016-05-01T02:00:00,Sunday,2,0
4558609924,2016-05-01T03:00:00,Sunday,3,0
4558609924,2016-05-01T04:00:00,Sunday,4,0
4558609924,2016-05-01T05:00:00,Sunday,5,0
4558609924,2016-05-01T06:00:00,Sunday,6,0
4558609924,2016-05-01T07:00:00,Sunday,7,0
4558609924,2016-05-01T08:00:00,Sunday,8,0
4558609924,2016-05-01T22:00:00,Sunday,22,0
4558609924,2016-05-01T23:00:00,Sunday,23,0
4558609924,2016-05-02T00:00:00,Monday,0,0
4558609924,2016-05-02T01:00:00,Monday,1,0
4558609924,2016-05-02T02:00:00,Monday,2,0
4558609924,2016-05-02T03:00:00,Monday,3,0
4558609924,2016-05-02T04:00:00,Monday,4,0
4558609924,2016-05-02T05:00:00,Monday,5,0
4558609924,2016-05-02T06:00:00,Monday,6,0
4558609924,2016-05-02T07:00:00,Monday,7,0
4558609924,2016-05-03T03:00:00,Tuesday,3,0
4558609924,2016-05-03T04:00:00,Tuesday,4,0
4558609924,2016-05-03T05:00:00,Tuesday,5,0
4558609924,2016-05-03T06:00:00,Tuesday,6,0
4558609924,2016-05-03T07:00:00,Tuesday,7,0
4558609924,2016-05-03T08:00:00,Tuesday,8,0
4558609924,2016-05-04T00:00:00,Wednesday,0,0
4558609924,2016-05-04T01:00:00,Wednesday,1,0
4558609924,2016-05-04T02:00:00,Wednesday,2,0
4558609924,2016-05-04T03:00:00,Wednesday,3,0
4558609924,2016-05-04T04:00:00,Wednesday,4,0
4558609924,2016-05-04T05:00:00,Wednesday,5,0
4558609924,2016-05-04T06:00:00,Wednesday,6,0
4558609924,2016-05-04T07:00:00,Wednesday,7,0
4558609924,2016-05-04T08:00:00,Wednesday,8,0
4558609924,2016-05-04T09:00:00,Wednesday,9,0
4558609924,2016-05-05T00:00:00,Thursday,0,0
4558609924,2016-05-05T01:00:00,Thursday,1,0
4558609924,2016-05-05T02:00:00,Thursday,2,0
4558609924,2016-05-05T03:00:00,Thursday,3,0
4558609924,2016-05-05T04:00:00,Thursday,4,0
4558609924,2016-05-05T05:00:00,Thursday,5,0
4558609924,2016-05-05T06:00:00,Thursday,6,0
4558609924,2016-05-06T01:00:00,Friday,1,0
4558609924,2016-05-06T02:00:00,Friday,2,0
4558609924,2016-05-06T03:00:00,Friday,3,0
4558609924,2016-05-06T04:00:00,Friday,4,0
4558609924,2016-05-06T05:00:00,Friday,5,0
4558609924,2016-05-06T06:00:00,Friday,6,0
4558609924,2016-05-06T07:00:00,Friday,7,0
4558609924,2016-05-06T08:00:00,Friday,8,0
4558609924,2016-05-07T00:00:00,Saturday,0,0
4558609924,2016-05-07T01:00:00,Saturday,1,0
4558609924,2016-05-07T02:00:00,Saturday,2,0
4558609924,2016-05-07T03:00:00,Saturday,3,0
4558609924,2016-05-07T04:00:00,Saturday,4,0
4558609924,2016-05-07T05:00:00,Saturday,5,0
4558609924,2016-05-07T06:00:00,Saturday,6,0
4558609924,2016-05-07T07:00:00,Saturday,7,0
4558609924,2016-05-08T00:00:00,Sunday,0,0
4558609924,2016-05-08T01:00:00,Sunday,1,0
4558609924,2016-05-08T02:00:00,Sunday,2,0
4558609924,2016-05-08T03:00:00,Sunday,3,0
4558609924,2016-05-08T04:00:00,Sunday,4,0
4558609924,2016-05-08T05:00:00,Sunday,5,0
4558609924,2016-05-08T06:00:00,Sunday,6,0
4558609924,2016-05-08T07:00:00,Sunday,7,0
4558609924,2016-05-08T08:00:00,Sunday,8,0
4558609924,2016-05-08T09:00:00,Sunday,9,0
4558609924,2016-05-08T10:00:00,Sunday,10,0
4558609924,2016-05-08T11:00:00,Sunday,11,0
4558609924,2016-05-08T12:00:00,Sunday,12,0
4558609924,2016-05-08T22:00:00,Sunday,22,0
4558609924,2016-05-08T23:00:00,Sunday,23,0
4558609924,2016-05-09T00:00:00,Monday,0,0
4558609924,2016-05-09T01:00:00,Monday,1,0
4558609924,2016-05-09T02:00:00,Monday,2,0
4558609924,2016-05-09T03:00:00,Monday,3,0
4558609924,2016-05-09T04:00:00,Monday,4,0
4558609924,2016-05-09T05:00:00,Monday,5,0
4558609924,2016-05-09T06:00:00,Monday,6,0
4558609924,2016-05-10T02:00:00,Tuesday,2,0
4558609924,2016-05-10T03:00:00,Tuesday,3,0
4558609924,2016-05-10T04:00:00,Tuesday,4,0
4558609924,2016-05-10T05:00:00,Tuesday,5,0
4558609924,2016-05-10T06:00:00,Tuesday,6,0
4558609924,2016-05-10T07:00:00,Tuesday,7,0
4558609924,2016-05-10T08:00:00,Tuesday,8,0
4558609924,2016-05-10T09:00:00,Tuesday,9,0
4558609924,2016-05-10T10:00:00,Tuesday,10,0
4558609924,2016-05-11T02:00:00,Wednesday,2,0
4558609924,2016-05-11T03:00:00,Wednesday,3,0
4558609924,2016-05-11T04:00:00,Wednesday,4,0
4558609924,2016-05-11T05:00:00,Wednesday,5,0
4558609924,2016-05-11T06:00:00,Wednesday,6,0
4558609924,2016-05-11T07:00:00,Wednesday,7,0
4558609924,2016-05-11T08:00:00,Wednesday,8,0
4558609924,2016-05-12T00:00:00,Thursday,0,0
4558609924,2016-05-12T01:00:00,Thursday,1,0
4558609924,2016-05-12T02:00:00,Thursday,2,0
4558609924,2016-05-12T03:00:00,Thursday,3,0
4558609924,2016-05-12T04:00:00,Thursday,4,0
4558609924,2016-05-12T05:00:00,Thursday,5,0
4558609924,2016-05-12T06:00:00,Thursday,6,0
4558609924,2016-04-23T20:00:00,Saturday,20,256
4558609924,2016-05-05T17:00:00,Thursday,17,768
4558609924,2016-05-10T16:00:00,Tuesday,16,257
4558609924,2016-05-03T02:00:00,Tuesday,2,2
4558609924,2016-04-17T13:00:00,Sunday,13,258
4558609924,2016-04-12T09:00:00,Tuesday,9,514
4558609924,2016-04-16T12:00:00,Saturday,12,514
4558609924,2016-04-28T09:00:00,Thursday,9,770
4558609924,2016-04-15T18:00:00,Friday,18,259
4558609924,2016-04-28T11:00:00,Thursday,11,515
4558609924,2016-05-02T19:00:00,Monday,19,515
4558609924,2016-04-23T19:00:00,Saturday,19,516
4558609924,2016-04-17T23:00:00,Sunday,23,5
4558609924,2016-04-28T23:00:00,Thursday,23,5
4558609924,2016-05-04T11:00:00,Wednesday,11,261
4558609924,2016-05-07T23:00:00,Saturday,23,7
4558609924,2016-04-27T09:00:00,Wednesday,9,263
4558609924,2016-05-07T10:00:00,Saturday,10,263
4558609924,2016-04-23T22:00:00,Saturday,22,8
4558609924,2016-04-27T16:00:00,Wednesday,16,264
4558609924,2016-04-22T20:00:00,Friday,20,520
4558609924,2016-05-05T18:00:00,Thursday,18,520
4558609924,2016-04-14T14:00:00,Thursday,14,1032
4558609924,2016-04-18T22:00:00,Monday,22,9
4558609924,2016-05-06T00:00:00,Friday,0,9
4558609924,2016-04-15T21:00:00,Friday,21,10
4558609924,2016-05-06T23:00:00,Friday,23,10
4558609924,2016-05-03T14:00:00,Tuesday,14,266
4558609924,2016-04-24T08:00:00,Sunday,8,522
4558609924,2016-04-16T02:00:00,Saturday,2,11
4558609924,2016-04-21T02:00:00,Thursday,2,11
4558609924,2016-05-02T11:00:00,Monday,11,1036
4558609924,2016-04-15T09:00:00,Friday,9,269
4558609924,2016-04-23T10:00:00,Saturday,10,269
4558609924,2016-04-16T09:00:00,Saturday,9,270
4558609924,2016-04-12T10:00:00,Tuesday,10,526
4558609924,2016-04-30T20:00:00,Saturday,20,15
4558609924,2016-04-21T21:00:00,Thursday,21,271
4558609924,2016-04-24T22:00:00,Sunday,22,271
4558609924,2016-05-10T18:00:00,Tuesday,18,271
4558609924,2016-05-11T15:00:00,Wednesday,15,527
4558609924,2016-04-13T11:00:00,Wednesday,11,272
4558609924,2016-04-17T20:00:00,Sunday,20,272
4558609924,2016-04-25T12:00:00,Monday,12,272
4558609924,2016-05-11T20:00:00,Wednesday,20,272
4558609924,2016-04-14T12:00:00,Thursday,12,528
4558609924,2016-05-05T23:00:00,Thursday,23,17
4558609924,2016-04-30T12:00:00,Saturday,12,273
4558609924,2016-05-09T21:00:00,Monday,21,785
4558609924,2016-05-09T23:00:00,Monday,23,19
4558609924,2016-05-04T23:00:00,Wednesday,23,276
4558609924,2016-05-02T16:00:00,Monday,16,532
4558609924,2016-04-12T13:00:00,Tuesday,13,277
4558609924,2016-04-21T12:00:00,Thursday,12,1045
4558609924,2016-04-19T21:00:00,Tuesday,21,278
4558609924,2016-04-24T12:00:00,Sunday,12,1046
4558609924,2016-04-16T17:00:00,Saturday,17,279
4558609924,2016-04-29T19:00:00,Friday,19,279
4558609924,2016-04-13T17:00:00,Wednesday,17,1303
4558609924,2016-04-12T15:00:00,Tuesday,15,24
4558609924,2016-04-13T18:00:00,Wednesday,18,24
4558609924,2016-05-08T21:00:00,Sunday,21,24
4558609924,2016-04-14T10:00:00,Thursday,10,280
4558609924,2016-05-01T16:00:00,Sunday,16,25
4558609924,2016-05-01T17:00:00,Sunday,17,282
4558609924,2016-04-19T12:00:00,Tuesday,12,27
4558609924,2016-04-22T23:00:00,Friday,23,27
4558609924,2016-04-25T22:00:00,Monday,22,283
4558609924,2016-05-02T17:00:00,Monday,17,283
4558609924,2016-04-19T22:00:00,Tuesday,22,539
4558609924,2016-04-17T22:00:00,Sunday,22,284
4558609924,2016-04-16T22:00:00,Saturday,22,29
4558609924,2016-04-20T00:00:00,Wednesday,0,29
4558609924,2016-05-03T20:00:00,Tuesday,20,29
4558609924,2016-05-11T22:00:00,Wednesday,22,285
4558609924,2016-04-28T13:00:00,Thursday,13,797
4558609924,2016-04-16T21:00:00,Saturday,21,30
4558609924,2016-04-19T23:00:00,Tuesday,23,30
4558609924,2016-05-01T13:00:00,Sunday,13,287
4558609924,2016-05-04T18:00:00,Wednesday,18,287
4558609924,2016-04-17T00:00:00,Sunday,0,32
4558609924,2016-04-22T00:00:00,Friday,0,32
4558609924,2016-05-01T21:00:00,Sunday,21,32
4558609924,2016-04-17T17:00:00,Sunday,17,800
4558609924,2016-04-25T11:00:00,Monday,11,289
4558609924,2016-05-02T23:00:00,Monday,23,34
4558609924,2016-04-18T17:00:00,Monday,17,547
4558609924,2016-05-06T12:00:00,Friday,12,547
4558609924,2016-04-21T16:00:00,Thursday,16,803
4558609924,2016-05-03T00:00:00,Tuesday,0,36
4558609924,2016-04-13T14:00:00,Wednesday,14,292
4558609924,2016-04-18T10:00:00,Monday,10,292
4558609924,2016-04-18T15:00:00,Monday,15,292
4558609924,2016-05-07T09:00:00,Saturday,9,292
4558609924,2016-04-21T14:00:00,Thursday,14,548
4558609924,2016-05-10T00:00:00,Tuesday,0,37
4558609924,2016-04-23T16:00:00,Saturday,16,551
4558609924,2016-04-26T15:00:00,Tuesday,15,1319
4558609924,2016-04-26T17:00:00,Tuesday,17,2600
4558609924,2016-04-29T09:00:00,Friday,9,41
4558609924,2016-05-06T22:00:00,Friday,22,42
4558609924,2016-04-15T13:00:00,Friday,13,1578
4558609924,2016-04-30T18:00:00,Saturday,18,3370
4558609924,2016-05-06T19:00:00,Friday,19,43
4558609924,2016-05-10T15:00:00,Tuesday,15,43
4558609924,2016-05-03T19:00:00,Tuesday,19,44
4558609924,2016-04-21T13:00:00,Thursday,13,556
4558609924,2016-04-30T17:00:00,Saturday,17,812
4558609924,2016-04-17T18:00:00,Sunday,18,45
4558609924,2016-05-03T23:00:00,Tuesday,23,45
4558609924,2016-05-03T10:00:00,Tuesday,10,301
4558609924,2016-04-30T23:00:00,Saturday,23,46
4558609924,2016-04-26T10:00:00,Tuesday,10,303
4558609924,2016-04-30T06:00:00,Saturday,6,303
4558609924,2016-05-03T01:00:00,Tuesday,1,48
4558609924,2016-05-06T18:00:00,Friday,18,49
4558609924,2016-05-07T08:00:00,Saturday,8,49
4558609924,2016-05-12T07:00:00,Thursday,7,49
4558609924,2016-04-20T12:00:00,Wednesday,12,305
4558609924,2016-05-01T12:00:00,Sunday,12,305
4558609924,2016-04-12T14:00:00,Tuesday,14,561
4558609924,2016-05-01T20:00:00,Sunday,20,50
4558609924,2016-05-04T13:00:00,Wednesday,13,51
4558609924,2016-05-03T21:00:00,Tuesday,21,307
4558609924,2016-04-24T17:00:00,Sunday,17,563
4558609924,2016-05-02T12:00:00,Monday,12,308
4558609924,2016-05-12T14:00:00,Thursday,14,1332
4558609924,2016-04-18T12:00:00,Monday,12,309
4558609924,2016-04-28T14:00:00,Thursday,14,565
4558609924,2016-04-28T15:00:00,Thursday,15,821
4558609924,2016-04-25T01:00:00,Monday,1,54
4558609924,2016-04-28T10:00:00,Thursday,10,566
4558609924,2016-04-14T22:00:00,Thursday,22,55
4558609924,2016-04-23T01:00:00,Saturday,1,56
4558609924,2016-05-06T17:00:00,Friday,17,57
4558609924,2016-05-10T14:00:00,Tuesday,14,313
4558609924,2016-04-24T10:00:00,Sunday,10,1081
4558609924,2016-04-21T00:00:00,Thursday,0,58
4558609924,2016-05-10T17:00:00,Tuesday,17,314
4558609924,2016-04-25T14:00:00,Monday,14,570
4558609924,2016-05-12T10:00:00,Thursday,10,826
4558609924,2016-04-20T14:00:00,Wednesday,14,315
4558609924,2016-05-06T09:00:00,Friday,9,571
4558609924,2016-04-13T13:00:00,Wednesday,13,316
4558609924,2016-04-22T17:00:00,Friday,17,317
4558609924,2016-04-16T15:00:00,Saturday,15,573
4558609924,2016-04-22T15:00:00,Friday,15,829
4558609924,2016-04-22T01:00:00,Friday,1,62
4558609924,2016-05-11T00:00:00,Wednesday,0,63
4558609924,2016-05-09T16:00:00,Monday,16,575
4558609924,2016-04-15T23:00:00,Friday,23,64
4558609924,2016-04-26T22:00:00,Tuesday,22,64
4558609924,2016-04-14T20:00:00,Thursday,20,576
4558609924,2016-05-06T21:00:00,Friday,21,321
4558609924,2016-04-29T14:00:00,Friday,14,66
4558609924,2016-04-28T22:00:00,Thursday,22,67
4558609924,2016-04-18T16:00:00,Monday,16,3396
4558609924,2016-04-20T10:00:00,Wednesday,10,69
4558609924,2016-05-05T21:00:00,Thursday,21,325
4558609924,2016-05-06T20:00:00,Friday,20,70
4558609924,2016-05-11T01:00:00,Wednesday,1,70
4558609924,2016-05-11T13:00:00,Wednesday,13,326
4558609924,2016-05-02T18:00:00,Monday,18,582
4558609924,2016-04-23T15:00:00,Saturday,15,838
4558609924,2016-05-08T20:00:00,Sunday,20,838
4558609924,2016-04-28T16:00:00,Thursday,16,1606
4558609924,2016-04-14T15:00:00,Thursday,15,71
4558609924,2016-04-27T00:00:00,Wednesday,0,72
4558609924,2016-04-28T07:00:00,Thursday,7,840
4558609924,2016-04-21T09:00:00,Thursday,9,1096
4558609924,2016-04-22T19:00:00,Friday,19,73
4558609924,2016-04-18T09:00:00,Monday,9,329
4558609924,2016-05-06T13:00:00,Friday,13,331
4558609924,2016-04-26T12:00:00,Tuesday,12,334
4558609924,2016-05-07T13:00:00,Saturday,13,79
4558609924,2016-04-17T11:00:00,Sunday,11,2127
4558609924,2016-04-17T16:00:00,Sunday,16,336
4558609924,2016-04-22T18:00:00,Friday,18,4688
4558609924,2016-05-03T17:00:00,Tuesday,17,337
4558609924,2016-05-02T21:00:00,Monday,21,849
4558609924,2016-05-01T10:00:00,Sunday,10,594
4558609924,2016-04-18T19:00:00,Monday,19,596
4558609924,2016-05-06T10:00:00,Friday,10,596
4558609924,2016-05-11T21:00:00,Wednesday,21,596
4558609924,2016-04-29T22:00:00,Friday,22,86
4558609924,2016-05-03T15:00:00,Tuesday,15,86
4558609924,2016-05-10T23:00:00,Tuesday,23,86
4558609924,2016-04-27T12:00:00,Wednesday,12,598
4558609924,2016-05-01T19:00:00,Sunday,19,343
4558609924,2016-05-08T13:00:00,Sunday,13,2136
4558609924,2016-04-16T00:00:00,Saturday,0,89
4558609924,2016-04-27T10:00:00,Wednesday,10,601
4558609924,2016-04-27T19:00:00,Wednesday,19,1113
4558609924,2016-04-27T17:00:00,Wednesday,17,346
4558609924,2016-04-27T20:00:00,Wednesday,20,602
4558609924,2016-05-07T15:00:00,Saturday,15,602
4558609924,2016-04-18T21:00:00,Monday,21,92
4558609924,2016-05-09T18:00:00,Monday,18,92
4558609924,2016-05-10T01:00:00,Tuesday,1,92
4558609924,2016-05-10T20:00:00,Tuesday,20,92
4558609924,2016-05-06T16:00:00,Friday,16,348
4558609924,2016-05-09T22:00:00,Monday,22,348
4558609924,2016-04-16T10:00:00,Saturday,10,604
4558609924,2016-05-10T19:00:00,Tuesday,19,3420
4558609924,2016-04-29T17:00:00,Friday,17,93
4558609924,2016-04-17T21:00:00,Sunday,21,349
4558609924,2016-04-23T17:00:00,Saturday,17,350
4558609924,2016-04-29T18:00:00,Friday,18,95
4558609924,2016-04-27T21:00:00,Wednesday,21,351
4558609924,2016-05-04T17:00:00,Wednesday,17,1119
4558609924,2016-04-29T23:00:00,Friday,23,97
4558609924,2016-05-07T12:00:00,Saturday,12,97
4558609924,2016-04-25T00:00:00,Monday,0,98
4558609924,2016-04-20T21:00:00,Wednesday,21,100
4558609924,2016-05-08T17:00:00,Sunday,17,100
4558609924,2016-05-02T15:00:00,Monday,15,356
4558609924,2016-04-29T13:00:00,Friday,13,612
4558609924,2016-04-29T16:00:00,Friday,16,2660
4558609924,2016-05-10T11:00:00,Tuesday,11,101
4558609924,2016-04-21T23:00:00,Thursday,23,102
4558609924,2016-04-25T17:00:00,Monday,17,358
4558609924,2016-04-25T09:00:00,Monday,9,359
4558609924,2016-04-17T09:00:00,Sunday,9,360
4558609924,2016-04-30T09:00:00,Saturday,9,360
4558609924,2016-04-30T13:00:00,Saturday,13,360
4558609924,2016-05-11T11:00:00,Wednesday,11,360
4558609924,2016-05-09T13:00:00,Monday,13,3432
4558609924,2016-04-30T01:00:00,Saturday,1,105
4558609924,2016-05-01T09:00:00,Sunday,9,361
4558609924,2016-05-07T14:00:00,Saturday,14,361
4558609924,2016-04-25T16:00:00,Monday,16,1641
4558609924,2016-05-02T14:00:00,Monday,14,362
4558609924,2016-04-28T08:00:00,Thursday,8,875
4558609924,2016-04-16T23:00:00,Saturday,23,108
4558609924,2016-04-16T18:00:00,Saturday,18,364
4558609924,2016-04-22T13:00:00,Friday,13,365
4558609924,2016-04-30T10:00:00,Saturday,10,365
4558609924,2016-04-15T08:00:00,Friday,8,110
4558609924,2016-04-28T18:00:00,Thursday,18,110
4558609924,2016-05-06T11:00:00,Friday,11,366
4558609924,2016-04-14T09:00:00,Thursday,9,622
4558609924,2016-04-19T17:00:00,Tuesday,17,1134
4558609924,2016-04-22T16:00:00,Friday,16,367
4558609924,2016-05-03T11:00:00,Tuesday,11,367
4558609924,2016-05-02T08:00:00,Monday,8,623
4558609924,2016-04-14T21:00:00,Thursday,21,112
4558609924,2016-04-24T15:00:00,Sunday,15,1136
4558609924,2016-04-13T15:00:00,Wednesday,15,113
4558609924,2016-05-07T22:00:00,Saturday,22,370
4558609924,2016-04-19T19:00:00,Tuesday,19,882
4558609924,2016-05-08T15:00:00,Sunday,15,882
4558609924,2016-05-11T18:00:00,Wednesday,18,627
4558609924,2016-04-26T11:00:00,Tuesday,11,628
4558609924,2016-04-30T11:00:00,Saturday,11,117
4558609924,2016-05-01T11:00:00,Sunday,11,117
4558609924,2016-05-08T19:00:00,Sunday,19,118
4558609924,2016-05-11T16:00:00,Wednesday,16,374
4558609924,2016-05-10T22:00:00,Tuesday,22,631
4558609924,2016-05-05T12:00:00,Thursday,12,887
